shipment_id,order_id,tiempo_shipped_id,tiempo_delivered_id,dias_en_transito,carrier,tracking_number,status
9000008906,1000008906,20240211.0,20240216.0,5,Correo Argentino,TRK-R8404A359H,DELIVERED
9000008907,1000008907,20240418.0,20240423.0,5,Correo Argentino,TRK-Q2BW3BIBSJ,DELIVERED
9000008908,1000008908,20240629.0,20240701.0,2,Correo Argentino,TRK-PJZU11L9SN,SHIPPED
9000008909,1000008909,,,1,PICKUP,,DELIVERED
9000008910,1000008910,20241015.0,20241017.0,2,Correo Argentino,TRK-M6Q24JXFL5,DELIVERED
9000008911,1000008911,,,1,PICKUP,,DELIVERED
9000008912,1000008912,20250102.0,20250103.0,1,PICKUP,,DELIVERED
9000008913,1000008913,20240927.0,20241002.0,5,Correo Argentino,TRK-Z030MMNQQK,DELIVERED
9000008914,1000008914,,,4,Correo Argentino,TRK-VZ2Z0YPVLH,DELIVERED
9000008915,1000008915,,,5,Correo Argentino,TRK-C0KASSKA6V,DELIVERED
9000008916,1000008916,,,1,PICKUP,,DELIVERED
9000008917,1000008917,,,,PICKUP,,CANCELLED
9000008918,1000008918,,,1,PICKUP,,DELIVERED
9000008919,1000008919,20241115.0,20241117.0,2,Correo Argentino,TRK-SKI9VU24PS,DELIVERED
9000008920,1000008920,20241001.0,20241003.0,2,Correo Argentino,TRK-FBC662KKI6,DELIVERED
9000008921,1000008921,20240127.0,20240131.0,4,Correo Argentino,TRK-HHMH5SQ0SJ,DELIVERED
9000008922,1000008922,,,1,PICKUP,,DELIVERED
9000008923,1000008923,20240829.0,20240831.0,2,Correo Argentino,TRK-YCL9TVWB7M,DELIVERED
9000008924,1000008924,20240313.0,20240316.0,3,Correo Argentino,TRK-EQ3Q7423NU,DELIVERED
9000008925,1000008925,20241023.0,20241024.0,1,PICKUP,,DELIVERED
9000008926,1000008926,20241012.0,20241013.0,1,PICKUP,,DELIVERED
9000008927,1000008927,,,1,PICKUP,,DELIVERED
9000008928,1000008928,20240416.0,20240420.0,4,Correo Argentino,TRK-CQ9767X9QE,SHIPPED
9000008929,1000008929,,,4,Correo Argentino,TRK-VRHBI7N7IQ,DELIVERED
9000008930,1000008930,,,,PICKUP,,CANCELLED
9000008931,1000008931,20250204.0,20250208.0,4,Correo Argentino,TRK-KK2YJ4P2J5,SHIPPED
9000008932,1000008932,20240605.0,20240607.0,2,Correo Argentino,TRK-OJ7S8IG4K9,DELIVERED
9000008933,1000008933,,,2,Correo Argentino,TRK-BEW2M5O5M5,DELIVERED
9000008934,1000008934,,,1,PICKUP,,DELIVERED
9000008935,1000008935,,,,Correo Argentino,,CANCELLED
9000008936,1000008936,,,,PICKUP,,CANCELLED
9000008937,1000008937,20240522.0,20240527.0,5,Correo Argentino,TRK-Z7OSKJFZ3S,DELIVERED
9000008938,1000008938,20240518.0,20240522.0,4,Correo Argentino,TRK-LWA5MTJWCI,DELIVERED
9000008939,1000008939,20241217.0,20241219.0,2,Correo Argentino,TRK-9FS472XKNU,DELIVERED
9000008940,1000008940,,,,PICKUP,,CANCELLED
9000008941,1000008941,,,3,Correo Argentino,TRK-CTQHOO37JU,DELIVERED
9000008942,1000008942,20240908.0,20240910.0,2,Correo Argentino,TRK-B8KOUOJBU8,SHIPPED
9000008943,1000008943,20241117.0,20241118.0,1,PICKUP,,DELIVERED
9000008944,1000008944,20250127.0,20250129.0,2,Correo Argentino,TRK-JYA3NN5JHY,DELIVERED
9000008945,1000008945,20240501.0,20240504.0,3,Correo Argentino,TRK-M6LPO9Z8TP,DELIVERED
9000008946,1000008946,,,1,PICKUP,,DELIVERED
9000008947,1000008947,,,,PICKUP,,CANCELLED
9000008948,1000008948,,,6,Correo Argentino,TRK-7C075QPT8Q,DELIVERED
9000008949,1000008949,20240124.0,20240126.0,2,Correo Argentino,TRK-3G0X7LRPPU,DELIVERED
9000008950,1000008950,,,3,Correo Argentino,TRK-HILZPRXPCT,DELIVERED
9000008951,1000008951,,,,Correo Argentino,,CANCELLED
9000008952,1000008952,20240904.0,20240907.0,3,Correo Argentino,TRK-C80M5S3V8K,SHIPPED
9000008953,1000008953,,,2,Correo Argentino,TRK-OJWKZ6SMNK,DELIVERED
9000008954,1000008954,,,4,Correo Argentino,TRK-6WSJE7AEYL,SHIPPED
9000008955,1000008955,,,4,Correo Argentino,TRK-9AX1ZWKDL2,DELIVERED
9000008956,1000008956,20240109.0,20240110.0,1,PICKUP,,DELIVERED
9000008957,1000008957,,,1,PICKUP,,DELIVERED
9000008958,1000008958,,,2,Correo Argentino,TRK-MGHOFTGBRE,DELIVERED
9000008959,1000008959,20240921.0,20240926.0,5,Correo Argentino,TRK-T090SROMGW,DELIVERED
9000008960,1000008960,20240803.0,20240805.0,2,Correo Argentino,TRK-75GBMKTK97,DELIVERED
9000008961,1000008961,20240111.0,20240115.0,4,Correo Argentino,TRK-7U2PU9YFL8,DELIVERED
9000008962,1000008962,20241225.0,20241226.0,1,PICKUP,,DELIVERED
9000008963,1000008963,20240416.0,20240418.0,2,Correo Argentino,TRK-UYBNJZA42O,DELIVERED
9000008964,1000008964,20240122.0,20240124.0,2,Correo Argentino,TRK-M0D80629YV,DELIVERED
9000008965,1000008965,20250228.0,,4,Correo Argentino,TRK-I770WTPUY3,SHIPPED
9000008966,1000008966,,,,PICKUP,,CANCELLED
9000008967,1000008967,20240827.0,20240901.0,5,Correo Argentino,TRK-R7UI7CG0HR,DELIVERED
9000008968,1000008968,20250213.0,20250215.0,2,Correo Argentino,TRK-4OI2PQHGN1,DELIVERED
9000008969,1000008969,20240512.0,20240515.0,3,Correo Argentino,TRK-28NY91M3FH,SHIPPED
9000008970,1000008970,20241222.0,20241223.0,1,PICKUP,,DELIVERED
9000008971,1000008971,,,5,Correo Argentino,TRK-M30QZZRWA1,DELIVERED
9000008972,1000008972,20240708.0,20240711.0,3,Correo Argentino,TRK-LF17HQ46FO,READY
9000008973,1000008973,,,1,PICKUP,,DELIVERED
9000008974,1000008974,,,4,Correo Argentino,TRK-SPSWY0WD8F,DELIVERED
9000008975,1000008975,,,5,Correo Argentino,TRK-0KVVY47R8Z,DELIVERED
9000008976,1000008976,20240116.0,20240117.0,1,PICKUP,,DELIVERED
9000008977,1000008977,,,3,Correo Argentino,TRK-9TOV6MHVPU,DELIVERED
9000008978,1000008978,,,,Correo Argentino,,CANCELLED
9000008979,1000008979,,,1,PICKUP,,SHIPPED
9000008980,1000008980,20240804.0,20240806.0,2,Correo Argentino,TRK-KBLH55RN3O,READY
9000008981,1000008981,20250111.0,20250116.0,5,Correo Argentino,TRK-OSMC76MJPK,READY
9000008982,1000008982,,,1,PICKUP,,DELIVERED
9000008983,1000008983,20241224.0,20241230.0,6,Correo Argentino,TRK-MNEV1BHDZL,DELIVERED
9000008984,1000008984,20240212.0,20240214.0,2,Correo Argentino,TRK-BRMQZ2NZBR,READY
9000008985,1000008985,20240716.0,20240717.0,1,PICKUP,,DELIVERED
9000008986,1000008986,20240710.0,20240713.0,3,Correo Argentino,TRK-TUXZZW3JH3,SHIPPED
9000008987,1000008987,20240619.0,20240620.0,1,PICKUP,,DELIVERED
9000008988,1000008988,,,5,Correo Argentino,TRK-Q645LPWS0Q,DELIVERED
9000008989,1000008989,20240109.0,20240112.0,3,Correo Argentino,TRK-2TYRX5DXPX,DELIVERED
9000008990,1000008990,,,1,PICKUP,,DELIVERED
9000008991,1000008991,,,5,Correo Argentino,TRK-MTN6494O6O,DELIVERED
9000008992,1000008992,20250215.0,20250216.0,1,PICKUP,,DELIVERED
9000008993,1000008993,20240528.0,20240529.0,1,PICKUP,,DELIVERED
9000008994,1000008994,20250131.0,20250201.0,1,PICKUP,,DELIVERED
9000008995,1000008995,,,1,PICKUP,,READY
9000008996,1000008996,,,1,PICKUP,,DELIVERED
9000008997,1000008997,,,,Correo Argentino,,CANCELLED
9000008998,1000008998,,,3,Correo Argentino,TRK-F4P3H9WNLV,DELIVERED
9000008999,1000008999,20250225.0,20250228.0,3,Correo Argentino,TRK-4V4LWVHYS7,DELIVERED
9000009000,1000009000,20240825.0,20240826.0,1,PICKUP,,SHIPPED
9000009001,1000009001,20240506.0,20240507.0,1,PICKUP,,SHIPPED
9000009002,1000009002,,,3,Correo Argentino,TRK-UMDY517S9G,SHIPPED
9000009003,1000009003,,,3,Correo Argentino,TRK-OLKMOPB95P,DELIVERED
9000009004,1000009004,20241014.0,20241020.0,6,Correo Argentino,TRK-D8UP5JOUT7,SHIPPED
9000009005,1000009005,20241204.0,20241208.0,4,Correo Argentino,TRK-FF1NMK0W54,DELIVERED
9000009006,1000009006,20250102.0,20250104.0,2,Correo Argentino,TRK-TU7HA7JYPF,DELIVERED
9000009007,1000009007,20240729.0,20240731.0,2,Correo Argentino,TRK-GOXYYFLUCT,SHIPPED
9000009008,1000009008,20240425.0,20240426.0,1,PICKUP,,DELIVERED
9000009009,1000009009,20241217.0,20241218.0,1,PICKUP,,DELIVERED
9000009010,1000009010,,,5,Correo Argentino,TRK-WEINIICVWL,DELIVERED
9000009011,1000009011,,,,Correo Argentino,,CANCELLED
9000009012,1000009012,20240921.0,20240927.0,6,Correo Argentino,TRK-48W0F3CJAB,DELIVERED
9000009013,1000009013,20240624.0,20240625.0,1,PICKUP,,DELIVERED
9000009014,1000009014,,,,Correo Argentino,,CANCELLED
9000009015,1000009015,,,1,PICKUP,,DELIVERED
9000009016,1000009016,20241101.0,20241102.0,1,PICKUP,,DELIVERED
9000009017,1000009017,,,3,Correo Argentino,TRK-1CM2DGGXQF,DELIVERED
9000009018,1000009018,,,1,PICKUP,,DELIVERED
9000009019,1000009019,20240629.0,20240630.0,1,PICKUP,,DELIVERED
9000009020,1000009020,,,1,PICKUP,,DELIVERED
9000009021,1000009021,,,1,PICKUP,,DELIVERED
9000009022,1000009022,20241019.0,20241024.0,5,Correo Argentino,TRK-29TOYDFFT4,DELIVERED
9000009023,1000009023,20240825.0,20240901.0,7,Correo Argentino,TRK-B1TK9JUFZS,DELIVERED
9000009024,1000009024,20241114.0,20241116.0,2,Correo Argentino,TRK-EHD7JDE4Z4,DELIVERED
9000009025,1000009025,,,5,Correo Argentino,TRK-TINJQWGU6S,DELIVERED
9000009026,1000009026,,,,Correo Argentino,,CANCELLED
9000009027,1000009027,,,4,Correo Argentino,TRK-WDWU02HW47,DELIVERED
9000009028,1000009028,,,,Correo Argentino,,CANCELLED
9000009029,1000009029,20240915.0,20240922.0,7,Correo Argentino,TRK-3XHU7MC7JE,DELIVERED
9000009030,1000009030,20250126.0,20250128.0,2,Correo Argentino,TRK-0FXMLZNUXD,SHIPPED
9000009031,1000009031,,,3,Correo Argentino,TRK-1I8MLXPAAK,DELIVERED
9000009032,1000009032,,,1,PICKUP,,DELIVERED
9000009033,1000009033,20240308.0,20240309.0,1,PICKUP,,DELIVERED
9000009034,1000009034,,,1,PICKUP,,DELIVERED
9000009035,1000009035,20240218.0,20240219.0,1,PICKUP,,DELIVERED
9000009036,1000009036,20240620.0,20240625.0,5,Correo Argentino,TRK-TLW1V07VNA,DELIVERED
9000009037,1000009037,20241222.0,20241224.0,2,Correo Argentino,TRK-PICP06QSUN,DELIVERED
9000009038,1000009038,20240901.0,20240906.0,5,Correo Argentino,TRK-ME0FZODTOD,DELIVERED
9000009039,1000009039,20240905.0,20240909.0,4,Correo Argentino,TRK-4LJEAJQV7X,DELIVERED
9000009040,1000009040,,,1,PICKUP,,SHIPPED
9000009041,1000009041,,,4,Correo Argentino,TRK-FDM8CNA3SU,DELIVERED
9000009042,1000009042,20241121.0,20241126.0,5,Correo Argentino,TRK-TOB1AQ1LE3,DELIVERED
9000009043,1000009043,,,3,Correo Argentino,TRK-S2TT8I21LM,SHIPPED
9000009044,1000009044,20241119.0,20241121.0,2,Correo Argentino,TRK-92LV06K0VG,SHIPPED
9000009045,1000009045,,,1,PICKUP,,DELIVERED
9000009046,1000009046,,,1,PICKUP,,DELIVERED
9000009047,1000009047,,,,Correo Argentino,,CANCELLED
9000009048,1000009048,20240507.0,20240509.0,2,Correo Argentino,TRK-FHIA4GUEV8,SHIPPED
9000009049,1000009049,20240920.0,20240926.0,6,Correo Argentino,TRK-7MPEI8U92N,DELIVERED
9000009050,1000009050,20240402.0,20240403.0,1,PICKUP,,DELIVERED
9000009051,1000009051,,,1,PICKUP,,DELIVERED
9000009052,1000009052,,,2,Correo Argentino,TRK-NV34NTP7GP,DELIVERED
9000009053,1000009053,20240330.0,20240402.0,3,Correo Argentino,TRK-FQ7TQINS37,DELIVERED
9000009054,1000009054,,,5,Correo Argentino,TRK-7G6H0MHGDI,SHIPPED
9000009055,1000009055,20240111.0,20240112.0,1,PICKUP,,DELIVERED
9000009056,1000009056,20241004.0,20241005.0,1,PICKUP,,DELIVERED
9000009057,1000009057,,,2,Correo Argentino,TRK-XKMBO3UQNT,DELIVERED
9000009058,1000009058,20241018.0,20241024.0,6,Correo Argentino,TRK-BLQB9YW88E,DELIVERED
9000009059,1000009059,20240424.0,20240430.0,6,Correo Argentino,TRK-FP4D2KBSFZ,DELIVERED
9000009060,1000009060,,,3,Correo Argentino,TRK-097R1VSN00,DELIVERED
9000009061,1000009061,20241110.0,20241112.0,2,Correo Argentino,TRK-WNHU2POEV3,DELIVERED
9000009062,1000009062,,,5,Correo Argentino,TRK-PUEKUQ7JFO,DELIVERED
9000009063,1000009063,20240602.0,20240603.0,1,PICKUP,,DELIVERED
9000009064,1000009064,20240521.0,20240522.0,1,PICKUP,,DELIVERED
9000009065,1000009065,20250126.0,20250128.0,2,Correo Argentino,TRK-CISU9JY28N,DELIVERED
9000009066,1000009066,20240711.0,20240716.0,5,Correo Argentino,TRK-VCINTY70TD,SHIPPED
9000009067,1000009067,20241124.0,20241129.0,5,Correo Argentino,TRK-Y2A2YSQGK2,SHIPPED
9000009068,1000009068,20241101.0,20241102.0,1,PICKUP,,SHIPPED
9000009069,1000009069,20240918.0,20240919.0,1,PICKUP,,SHIPPED
9000009070,1000009070,20240620.0,20240621.0,1,PICKUP,,DELIVERED
9000009071,1000009071,,,1,PICKUP,,READY
9000009072,1000009072,20250205.0,20250210.0,5,Correo Argentino,TRK-9OTZ940CEN,SHIPPED
9000009073,1000009073,,,3,Correo Argentino,TRK-ZWFNG9GASV,DELIVERED
9000009074,1000009074,20240710.0,20240711.0,1,PICKUP,,DELIVERED
9000009075,1000009075,20241208.0,20241210.0,2,Correo Argentino,TRK-Y81LWHFUY7,SHIPPED
9000009076,1000009076,20240508.0,20240509.0,1,PICKUP,,DELIVERED
9000009077,1000009077,20240913.0,20240914.0,1,PICKUP,,DELIVERED
9000009078,1000009078,20250204.0,20250205.0,1,PICKUP,,SHIPPED
9000009079,1000009079,20240522.0,20240524.0,2,Correo Argentino,TRK-QIQ2424YD0,READY
9000009080,1000009080,20250228.0,,2,Correo Argentino,TRK-F4ITEAPMCG,DELIVERED
9000009081,1000009081,20240215.0,20240221.0,6,Correo Argentino,TRK-P9ASZJQK64,DELIVERED
9000009082,1000009082,,,,Correo Argentino,,CANCELLED
9000009083,1000009083,20240130.0,20240131.0,1,PICKUP,,DELIVERED
9000009084,1000009084,20240703.0,20240707.0,4,Correo Argentino,TRK-72XY9SDAIK,DELIVERED
9000009085,1000009085,20240601.0,20240602.0,1,PICKUP,,DELIVERED
9000009086,1000009086,20241016.0,20241021.0,5,Correo Argentino,TRK-EY12A3YBQB,DELIVERED
9000009087,1000009087,,,,PICKUP,,CANCELLED
9000009088,1000009088,20241221.0,20241222.0,1,PICKUP,,DELIVERED
9000009089,1000009089,,,4,Correo Argentino,TRK-EGT04JWE3Z,DELIVERED
9000009090,1000009090,20240204.0,20240206.0,2,Correo Argentino,TRK-66YLYPZ5W6,DELIVERED
9000009091,1000009091,20240529.0,20240602.0,4,Correo Argentino,TRK-XEA6LZ9SAG,DELIVERED
9000009092,1000009092,20240911.0,20240913.0,2,Correo Argentino,TRK-VO8SMKLG7D,DELIVERED
9000009093,1000009093,,,1,PICKUP,,DELIVERED
9000009094,1000009094,20241214.0,20241215.0,1,PICKUP,,SHIPPED
9000009095,1000009095,20241007.0,20241008.0,1,PICKUP,,DELIVERED
9000009096,1000009096,20240813.0,20240817.0,4,Correo Argentino,TRK-HW73RXTOOF,DELIVERED
9000009097,1000009097,,,4,Correo Argentino,TRK-C4F7709JPX,DELIVERED
9000009098,1000009098,,,,PICKUP,,CANCELLED
9000009099,1000009099,20241007.0,20241012.0,5,Correo Argentino,TRK-KOJM5MK3F2,SHIPPED
9000009100,1000009100,20240613.0,20240618.0,5,Correo Argentino,TRK-KPH8M2FT3X,DELIVERED
9000009101,1000009101,20250124.0,20250126.0,2,Correo Argentino,TRK-FBKEKI55UH,DELIVERED
9000009102,1000009102,20240807.0,20240811.0,4,Correo Argentino,TRK-UGZ8CE9QWD,DELIVERED
9000009103,1000009103,20240815.0,20240816.0,1,PICKUP,,DELIVERED
9000009104,1000009104,,,,Correo Argentino,,CANCELLED
9000009105,1000009105,20240126.0,20240131.0,5,Correo Argentino,TRK-MX2Y3D4HZY,DELIVERED
9000009106,1000009106,,,1,PICKUP,,DELIVERED
9000009107,1000009107,,,3,Correo Argentino,TRK-15WO503JGZ,DELIVERED
9000009108,1000009108,20250126.0,20250129.0,3,Correo Argentino,TRK-6ZP296MM6E,DELIVERED
9000009109,1000009109,20240207.0,20240208.0,1,PICKUP,,DELIVERED
9000009110,1000009110,20240824.0,20240825.0,1,PICKUP,,SHIPPED
9000009111,1000009111,20241102.0,20241105.0,3,Correo Argentino,TRK-5531OFCR8E,DELIVERED
9000009112,1000009112,20241030.0,20241103.0,4,Correo Argentino,TRK-JWA0GYUNFZ,DELIVERED
9000009113,1000009113,20240621.0,20240623.0,2,Correo Argentino,TRK-202N9O3FF9,DELIVERED
9000009114,1000009114,20240308.0,20240309.0,1,PICKUP,,DELIVERED
9000009115,1000009115,20240525.0,20240526.0,1,PICKUP,,DELIVERED
9000009116,1000009116,20240612.0,20240613.0,1,PICKUP,,DELIVERED
9000009117,1000009117,20250103.0,20250104.0,1,PICKUP,,SHIPPED
9000009118,1000009118,,,3,Correo Argentino,TRK-O4M9WDP5F1,DELIVERED
9000009119,1000009119,20240803.0,20240806.0,3,Correo Argentino,TRK-19EHZPKINW,DELIVERED
9000009120,1000009120,,,,PICKUP,,CANCELLED
9000009121,1000009121,,,2,Correo Argentino,TRK-XNUJJ7S3SX,DELIVERED
9000009122,1000009122,,,,Correo Argentino,,CANCELLED
9000009123,1000009123,20240603.0,20240604.0,1,PICKUP,,DELIVERED
9000009124,1000009124,20241206.0,20241207.0,1,PICKUP,,DELIVERED
9000009125,1000009125,20241021.0,20241022.0,1,PICKUP,,DELIVERED
9000009126,1000009126,20240726.0,20240728.0,2,Correo Argentino,TRK-39H2XSAL9O,DELIVERED
9000009127,1000009127,,,5,Correo Argentino,TRK-F8DWIMLSK0,DELIVERED
9000009128,1000009128,20240829.0,20240830.0,1,PICKUP,,SHIPPED
9000009129,1000009129,,,,Correo Argentino,,CANCELLED
9000009130,1000009130,,,4,Correo Argentino,TRK-1OHULCWPF6,DELIVERED
9000009131,1000009131,20240827.0,20240829.0,2,Correo Argentino,TRK-QOBLQCYU46,DELIVERED
9000009132,1000009132,20241008.0,20241012.0,4,Correo Argentino,TRK-OFT1Q1HWX9,DELIVERED
9000009133,1000009133,,,2,Correo Argentino,TRK-5RW38WHRSC,DELIVERED
9000009134,1000009134,20240719.0,20240722.0,3,Correo Argentino,TRK-97UJ4N9FW6,DELIVERED
9000009135,1000009135,20240131.0,20240201.0,1,PICKUP,,DELIVERED
9000009136,1000009136,20241110.0,20241111.0,1,PICKUP,,DELIVERED
9000009137,1000009137,20250103.0,20250104.0,1,PICKUP,,DELIVERED
9000009138,1000009138,20241216.0,20241217.0,1,PICKUP,,DELIVERED
9000009139,1000009139,20240126.0,20240130.0,4,Correo Argentino,TRK-E9I0H7A21V,READY
9000009140,1000009140,,,5,Correo Argentino,TRK-2K78GETSCI,DELIVERED
9000009141,1000009141,,,5,Correo Argentino,TRK-S3YMGL70OK,DELIVERED
9000009142,1000009142,20240205.0,20240209.0,4,Correo Argentino,TRK-OXIR9L9IPD,SHIPPED
9000009143,1000009143,20240120.0,20240121.0,1,PICKUP,,SHIPPED
9000009144,1000009144,20250113.0,20250115.0,2,Correo Argentino,TRK-VDPR96EH1Z,DELIVERED
9000009145,1000009145,,,1,PICKUP,,DELIVERED
9000009146,1000009146,,,1,PICKUP,,DELIVERED
9000009147,1000009147,,,3,Correo Argentino,TRK-WLX2NI151O,DELIVERED
9000009148,1000009148,20250219.0,20250224.0,5,Correo Argentino,TRK-Z4APWNYN7K,DELIVERED
9000009149,1000009149,20240219.0,20240220.0,1,PICKUP,,DELIVERED
9000009150,1000009150,20250201.0,20250202.0,1,PICKUP,,DELIVERED
9000009151,1000009151,20241130.0,20241202.0,2,Correo Argentino,TRK-3LM2VXR2KU,DELIVERED
9000009152,1000009152,20240811.0,20240813.0,2,Correo Argentino,TRK-72NMWHWL7L,DELIVERED
9000009153,1000009153,20240421.0,20240422.0,1,PICKUP,,DELIVERED
9000009154,1000009154,,,5,Correo Argentino,TRK-M7CJ8OUG36,DELIVERED
9000009155,1000009155,,,5,Correo Argentino,TRK-GWPE4JXSAG,DELIVERED
9000009156,1000009156,20240830.0,20240831.0,1,PICKUP,,DELIVERED
9000009157,1000009157,,,3,Correo Argentino,TRK-NILEDW3KZJ,SHIPPED
9000009158,1000009158,,,4,Correo Argentino,TRK-84V6B431S7,SHIPPED
9000009159,1000009159,20250122.0,20250123.0,1,PICKUP,,DELIVERED
9000009160,1000009160,20241220.0,20241221.0,1,PICKUP,,DELIVERED
9000009161,1000009161,20241018.0,20241021.0,3,Correo Argentino,TRK-G462JAF4RM,SHIPPED
9000009162,1000009162,20241229.0,20250103.0,5,Correo Argentino,TRK-4AEXVTGP3S,DELIVERED
9000009163,1000009163,,,1,PICKUP,,DELIVERED
9000009164,1000009164,20240603.0,20240607.0,4,Correo Argentino,TRK-87DCD633ZV,DELIVERED
9000009165,1000009165,20241011.0,20241014.0,3,Correo Argentino,TRK-6IREPEVYZX,DELIVERED
9000009166,1000009166,20240621.0,20240622.0,1,PICKUP,,DELIVERED
9000009167,1000009167,20240918.0,20240920.0,2,Correo Argentino,TRK-IVL49VJ58S,DELIVERED
9000009168,1000009168,20240312.0,20240313.0,1,PICKUP,,DELIVERED
9000009169,1000009169,20240418.0,20240422.0,4,Correo Argentino,TRK-G7QLS957OS,DELIVERED
9000009170,1000009170,,,3,Correo Argentino,TRK-HBBLFC4KYG,SHIPPED
9000009171,1000009171,20240308.0,20240309.0,1,PICKUP,,READY
9000009172,1000009172,20241204.0,20241209.0,5,Correo Argentino,TRK-2L1P3BZUK7,DELIVERED
9000009173,1000009173,20241018.0,20241021.0,3,Correo Argentino,TRK-M1RB6FZJSL,DELIVERED
9000009174,1000009174,,,1,PICKUP,,SHIPPED
9000009175,1000009175,20250123.0,20250125.0,2,Correo Argentino,TRK-M98856DFDP,DELIVERED
9000009176,1000009176,20240417.0,20240421.0,4,Correo Argentino,TRK-IOBBFOXSY5,DELIVERED
9000009177,1000009177,,,5,Correo Argentino,TRK-R706CR9JZT,DELIVERED
9000009178,1000009178,20241018.0,20241019.0,1,PICKUP,,DELIVERED
9000009179,1000009179,20240114.0,20240117.0,3,Correo Argentino,TRK-Q13EH435SU,SHIPPED
9000009180,1000009180,,,3,Correo Argentino,TRK-J5N8INCZ4P,DELIVERED
9000009181,1000009181,,,3,Correo Argentino,TRK-3A40VUUWCT,DELIVERED
9000009182,1000009182,,,4,Correo Argentino,TRK-DCL3ANX6HY,DELIVERED
9000009183,1000009183,20241205.0,20241206.0,1,PICKUP,,DELIVERED
9000009184,1000009184,20240520.0,20240524.0,4,Correo Argentino,TRK-2IZZ6UYY77,DELIVERED
9000009185,1000009185,20240609.0,20240610.0,1,PICKUP,,DELIVERED
9000009186,1000009186,,,,PICKUP,,CANCELLED
9000009187,1000009187,20241014.0,20241019.0,5,Correo Argentino,TRK-K17A91FARG,DELIVERED
9000009188,1000009188,20240409.0,20240413.0,4,Correo Argentino,TRK-OUJGFENCV8,DELIVERED
9000009189,1000009189,20241003.0,20241004.0,1,PICKUP,,DELIVERED
9000009190,1000009190,20250212.0,20250215.0,3,Correo Argentino,TRK-8LQWXK8ARU,DELIVERED
9000009191,1000009191,20240413.0,20240418.0,5,Correo Argentino,TRK-6DVKJLEHYO,DELIVERED
9000009192,1000009192,20250301.0,,4,Correo Argentino,TRK-C6S6LW2YM3,DELIVERED
9000009193,1000009193,20240805.0,20240809.0,4,Correo Argentino,TRK-YJLKAGQDVS,DELIVERED
9000009194,1000009194,20240907.0,20240908.0,1,PICKUP,,SHIPPED
9000009195,1000009195,20240419.0,20240422.0,3,Correo Argentino,TRK-CVAX5W5SE2,DELIVERED
9000009196,1000009196,20240111.0,20240112.0,1,PICKUP,,SHIPPED
9000009197,1000009197,20240322.0,20240327.0,5,Correo Argentino,TRK-D4VM8ARLI6,DELIVERED
9000009198,1000009198,20240111.0,20240116.0,5,Correo Argentino,TRK-CDBCL3VLNB,DELIVERED
9000009199,1000009199,20240402.0,20240403.0,1,PICKUP,,DELIVERED
9000009200,1000009200,,,,Correo Argentino,,CANCELLED
9000009201,1000009201,20240422.0,20240424.0,2,Correo Argentino,TRK-PJIMCB0HUK,DELIVERED
9000009202,1000009202,,,1,PICKUP,,DELIVERED
9000009203,1000009203,,,1,PICKUP,,DELIVERED
9000009204,1000009204,,,1,PICKUP,,DELIVERED
9000009205,1000009205,20240908.0,20240912.0,4,Correo Argentino,TRK-BZ0PJ4X6N0,SHIPPED
9000009206,1000009206,20240609.0,20240613.0,4,Correo Argentino,TRK-R3R657OS29,DELIVERED
9000009207,1000009207,20240606.0,20240610.0,4,Correo Argentino,TRK-ZURW6F0CZ0,DELIVERED
9000009208,1000009208,20240128.0,20240202.0,5,Correo Argentino,TRK-01BQPVIQYH,DELIVERED
9000009209,1000009209,20250212.0,20250216.0,4,Correo Argentino,TRK-SJ15OEO9DZ,DELIVERED
9000009210,1000009210,20250216.0,20250222.0,6,Correo Argentino,TRK-MEBZA3550S,SHIPPED
9000009211,1000009211,20250128.0,20250204.0,7,Correo Argentino,TRK-25154CEWIB,DELIVERED
9000009212,1000009212,20250221.0,20250226.0,5,Correo Argentino,TRK-UTYEPOW65Z,DELIVERED
9000009213,1000009213,20240203.0,20240207.0,4,Correo Argentino,TRK-FK4JY44CR2,SHIPPED
9000009214,1000009214,20240421.0,20240422.0,1,PICKUP,,DELIVERED
9000009215,1000009215,,,,PICKUP,,CANCELLED
9000009216,1000009216,20250125.0,20250130.0,5,Correo Argentino,TRK-9D038I0QG7,DELIVERED
9000009217,1000009217,20240314.0,20240316.0,2,Correo Argentino,TRK-P2FJBJX4CE,DELIVERED
9000009218,1000009218,20240926.0,20241003.0,7,Correo Argentino,TRK-T5TA10TL5Y,DELIVERED
9000009219,1000009219,20240619.0,20240621.0,2,Correo Argentino,TRK-01U3SFLHIE,SHIPPED
9000009220,1000009220,,,5,Correo Argentino,TRK-B5Y9MG18IU,DELIVERED
9000009221,1000009221,,,5,Correo Argentino,TRK-HVHU8QR0ZL,DELIVERED
9000009222,1000009222,20240501.0,20240502.0,1,PICKUP,,DELIVERED
9000009223,1000009223,20241004.0,20241005.0,1,PICKUP,,DELIVERED
9000009224,1000009224,20240801.0,20240802.0,1,PICKUP,,DELIVERED
9000009225,1000009225,20240731.0,20240803.0,3,Correo Argentino,TRK-LCOLG67KA0,DELIVERED
9000009226,1000009226,20240112.0,20240117.0,5,Correo Argentino,TRK-IZFQJAH3L3,SHIPPED
9000009227,1000009227,20241106.0,20241107.0,1,PICKUP,,DELIVERED
