order_id,tiempo_id,cliente_sk,canal_id,store_id,geografia_billing_sk,geografia_shipping_sk,subtotal,tax_amount,shipping_fee,total_amount,status,currency_code
1000008670,,637,2,2.0,2062.0,2,42750.0,8977.5,0.0,51727.5,FULFILLED,ARS
1000008671,20241108.0,1392,2,1.0,1626.0,1,11760.0,2469.6,0.0,14229.6,FULFILLED,ARS
1000008672,20240506.0,587,2,3.0,2197.0,3,57600.0,12096.0,0.0,69696.0,FULFILLED,ARS
1000008673,,1457,2,4.0,1965.0,4,34200.0,7182.0,0.0,41382.0,PAID,ARS
1000008674,20240922.0,290,1,,1637.0,3087,29925.0,6284.25,900.0,37109.25,PAID,ARS
1000008675,,1198,1,,2875.0,3068,37620.0,7900.2,1500.0,47020.2,FULFILLED,ARS
1000008676,20250125.0,708,2,1.0,2941.0,1,15000.0,3150.0,0.0,18150.0,FULFILLED,ARS
1000008677,20240212.0,618,1,,941.0,2748,48510.0,10187.1,900.0,59597.1,FULFILLED,ARS
1000008678,,426,1,,1926.0,1493,10800.0,2268.0,1200.0,14268.0,FULFILLED,ARS
1000008679,20240613.0,69,1,,2643.0,2095,23520.0,4939.2,0.0,28459.2,FULFILLED,ARS
1000008680,20240625.0,284,1,,783.0,914,36000.0,7560.0,1200.0,44760.0,FULFILLED,ARS
1000008681,20240727.0,576,1,,2081.0,2489,42750.0,8977.5,1200.0,52927.5,FULFILLED,ARS
1000008682,20240702.0,689,1,,499.0,446,37044.0,7779.24,900.0,45723.24,FULFILLED,ARS
1000008683,20241205.0,166,1,,2179.0,1632,53850.0,11308.5,900.0,66058.5,FULFILLED,ARS
1000008684,,1060,1,,544.0,1453,74430.0,15630.3,900.0,90960.3,FULFILLED,ARS
1000008685,,484,1,,1992.0,1911,44100.0,9261.0,900.0,54261.0,PAID,ARS
1000008686,20250123.0,645,2,3.0,,3,12600.0,2646.0,0.0,15246.0,PAID,ARS
1000008687,20240830.0,964,1,,1083.0,644,87637.5,18403.88,900.0,106941.38,CANCELLED,ARS
1000008688,20240808.0,1009,1,,1924.0,1687,30000.0,6300.0,0.0,36300.0,FULFILLED,ARS
1000008689,20240710.0,322,2,4.0,2.0,4,23520.0,4939.2,0.0,28459.2,FULFILLED,ARS
1000008690,20240628.0,849,2,2.0,50.0,2,44550.0,9355.5,0.0,53905.5,FULFILLED,ARS
1000008691,20240106.0,1311,1,,1374.0,550,24696.0,5186.16,1200.0,31082.16,REFUNDED,ARS
1000008692,20241022.0,257,1,,,603,27000.0,5670.0,900.0,33570.0,CREATED,ARS
1000008693,20250126.0,1288,2,1.0,773.0,1,64500.0,13545.0,0.0,78045.0,PAID,ARS
1000008694,20240515.0,1063,1,,605.0,2166,28350.0,5953.5,900.0,35203.5,FULFILLED,ARS
1000008695,,394,2,4.0,2124.0,4,34200.0,7182.0,0.0,41382.0,FULFILLED,ARS
1000008696,20240122.0,1350,1,,1206.0,1010,19440.0,4082.4,900.0,24422.4,FULFILLED,ARS
1000008697,20240204.0,182,1,,,2175,39000.0,8190.0,1500.0,48690.0,PAID,ARS
1000008698,20240225.0,520,2,4.0,1035.0,4,21600.0,4536.0,0.0,26136.0,FULFILLED,ARS
1000008699,,417,2,3.0,1673.0,3,44887.5,9426.38,0.0,54313.88,FULFILLED,ARS
1000008700,,1429,1,,519.0,24,42750.0,8977.5,1500.0,53227.5,PAID,ARS
1000008701,20241115.0,860,1,,62.0,1620,22800.0,4788.0,1200.0,28788.0,FULFILLED,ARS
1000008702,20240301.0,780,1,,2739.0,2726,67500.0,14175.0,1200.0,82875.0,FULFILLED,ARS
1000008703,20240203.0,365,1,,2278.0,3023,40110.0,8423.1,900.0,49433.1,CANCELLED,ARS
1000008704,20250208.0,726,1,,2010.0,2330,11400.0,2394.0,900.0,14694.0,FULFILLED,ARS
1000008705,20241206.0,405,2,2.0,2394.0,2,10800.0,2268.0,0.0,13068.0,FULFILLED,ARS
1000008706,20240227.0,135,1,,357.0,2432,12348.0,2593.08,1200.0,16141.08,FULFILLED,ARS
1000008707,,342,1,,2617.0,522,35910.0,7541.1,900.0,44351.1,FULFILLED,ARS
1000008708,,56,2,3.0,1271.0,3,50520.0,10609.2,0.0,61129.2,FULFILLED,ARS
1000008709,,679,1,,,2367,20520.0,4309.2,0.0,24829.2,FULFILLED,ARS
1000008710,,441,1,,1301.0,2303,40500.0,8505.0,0.0,49005.0,FULFILLED,ARS
1000008711,20241105.0,546,1,,407.0,89,34020.0,7144.2,0.0,41164.2,FULFILLED,ARS
1000008712,,453,2,4.0,,4,46296.0,9722.16,0.0,56018.16,FULFILLED,ARS
1000008713,20240628.0,818,1,,1674.0,711,44100.0,9261.0,1200.0,54561.0,FULFILLED,ARS
1000008714,,1479,1,,1853.0,2198,15000.0,3150.0,900.0,19050.0,FULFILLED,ARS
1000008715,,63,2,2.0,3001.0,2,43575.0,9150.75,0.0,52725.75,CANCELLED,ARS
1000008716,20240826.0,963,2,1.0,963.0,1,30870.0,6482.7,0.0,37352.7,PAID,ARS
1000008717,,1465,1,,,1241,10800.0,2268.0,1200.0,14268.0,FULFILLED,ARS
1000008718,20240602.0,1293,1,,3088.0,721,38475.0,8079.75,900.0,47454.75,FULFILLED,ARS
1000008719,20240128.0,1464,1,,2190.0,1658,39600.0,8316.0,900.0,48816.0,FULFILLED,ARS
1000008720,20240707.0,986,2,3.0,1517.0,3,59100.0,12411.0,0.0,71511.0,FULFILLED,ARS
1000008721,,593,2,1.0,3202.0,1,27000.0,5670.0,0.0,32670.0,FULFILLED,ARS
1000008722,20250216.0,1014,2,2.0,2038.0,2,10260.0,2154.6,0.0,12414.6,FULFILLED,ARS
1000008723,,514,2,3.0,2421.0,3,45000.0,9450.0,0.0,54450.0,PAID,ARS
1000008724,20240722.0,1094,2,1.0,357.0,1,34080.0,7156.8,0.0,41236.8,FULFILLED,ARS
1000008725,20240406.0,1251,1,,1708.0,821,13500.0,2835.0,900.0,17235.0,PAID,ARS
1000008726,,305,2,3.0,684.0,3,35670.0,7490.7,0.0,43160.7,FULFILLED,ARS
1000008727,20250223.0,123,1,,540.0,229,25500.0,5355.0,900.0,31755.0,FULFILLED,ARS
1000008728,20241015.0,1216,1,,587.0,3152,21600.0,4536.0,1200.0,27336.0,FULFILLED,ARS
1000008729,,1117,1,,,2702,11400.0,2394.0,1200.0,14994.0,FULFILLED,ARS
1000008730,,391,2,1.0,2307.0,1,47040.0,9878.4,0.0,56918.4,PAID,ARS
1000008731,20240823.0,475,2,3.0,2952.0,3,27000.0,5670.0,0.0,32670.0,FULFILLED,ARS
1000008732,20250111.0,1090,2,1.0,3202.0,1,26460.0,5556.6,0.0,32016.6,FULFILLED,ARS
1000008733,20241009.0,196,2,1.0,2782.0,1,64800.0,13608.0,0.0,78408.0,FULFILLED,ARS
1000008734,,1111,2,3.0,762.0,3,11760.0,2469.6,0.0,14229.6,FULFILLED,ARS
1000008735,20240912.0,781,2,2.0,2335.0,2,36450.0,7654.5,0.0,44104.5,FULFILLED,ARS
1000008736,20240102.0,719,1,,3001.0,2092,10800.0,2268.0,1200.0,14268.0,FULFILLED,ARS
1000008737,,825,1,,3027.0,1163,27150.0,5701.5,1500.0,34351.5,FULFILLED,ARS
1000008738,20240402.0,1483,1,,1623.0,990,44100.0,9261.0,1200.0,54561.0,PAID,ARS
1000008739,,1489,1,,,1383,31500.0,6615.0,1200.0,39315.0,FULFILLED,ARS
1000008740,,118,1,,,2268,45000.0,9450.0,1200.0,55650.0,FULFILLED,ARS
1000008741,20241116.0,524,2,4.0,2812.0,4,10800.0,2268.0,0.0,13068.0,CANCELLED,ARS
1000008742,,599,2,4.0,1283.0,4,27000.0,5670.0,0.0,32670.0,FULFILLED,ARS
1000008743,,1433,1,,,2676,53760.0,11289.6,900.0,65949.6,CANCELLED,ARS
1000008744,,1128,1,,971.0,2781,19440.0,4082.4,900.0,24422.4,FULFILLED,ARS
1000008745,,319,2,3.0,1168.0,3,32400.0,6804.0,0.0,39204.0,FULFILLED,ARS
1000008746,20240314.0,1148,1,,2029.0,2301,38475.0,8079.75,1200.0,47754.75,FULFILLED,ARS
1000008747,,1468,1,,860.0,2006,21600.0,4536.0,0.0,26136.0,CANCELLED,ARS
1000008748,20240718.0,667,2,3.0,3202.0,3,16170.0,3395.7,0.0,19565.7,FULFILLED,ARS
1000008749,20240514.0,932,1,,239.0,2001,32400.0,6804.0,900.0,40104.0,FULFILLED,ARS
1000008750,20240519.0,1054,2,2.0,2708.0,2,11400.0,2394.0,0.0,13794.0,PAID,ARS
1000008751,20241126.0,346,1,,1617.0,3014,15000.0,3150.0,900.0,19050.0,FULFILLED,ARS
1000008752,20240809.0,1004,1,,,1955,15750.0,3307.5,1200.0,20257.5,FULFILLED,ARS
1000008753,20240926.0,272,1,,2066.0,470,21168.0,4445.28,900.0,26513.28,FULFILLED,ARS
1000008754,20240903.0,1201,2,3.0,3184.0,3,65550.0,13765.5,0.0,79315.5,PAID,ARS
1000008755,,141,1,,2027.0,3165,50400.0,10584.0,900.0,61884.0,CREATED,ARS
1000008756,20240331.0,1336,1,,1130.0,962,11760.0,2469.6,900.0,15129.6,FULFILLED,ARS
1000008757,20240802.0,1346,1,,1843.0,339,22800.0,4788.0,1200.0,28788.0,PAID,ARS
1000008758,20240322.0,159,1,,481.0,3021,94860.0,19920.6,900.0,115680.6,FULFILLED,ARS
1000008759,,589,2,3.0,2963.0,3,75870.0,15932.7,0.0,91802.7,FULFILLED,ARS
1000008760,,1371,2,2.0,1011.0,2,43200.0,9072.0,0.0,52272.0,FULFILLED,ARS
1000008761,20241206.0,43,2,1.0,,1,13500.0,2835.0,0.0,16335.0,CANCELLED,ARS
1000008762,20240824.0,877,1,,2840.0,2889,34020.0,7144.2,1200.0,42364.2,FULFILLED,ARS
1000008763,,479,1,,2080.0,2885,19440.0,4082.4,900.0,24422.4,FULFILLED,ARS
1000008764,20240713.0,891,2,1.0,421.0,1,13500.0,2835.0,0.0,16335.0,CREATED,ARS
1000008765,20240813.0,1172,1,,379.0,1195,21600.0,4536.0,1200.0,27336.0,REFUNDED,ARS
1000008766,20240526.0,1142,1,,3004.0,2905,30000.0,6300.0,900.0,37200.0,PAID,ARS
1000008767,,187,1,,1930.0,1732,45000.0,9450.0,900.0,55350.0,FULFILLED,ARS
1000008768,20240426.0,1384,2,2.0,647.0,2,32400.0,6804.0,0.0,39204.0,FULFILLED,ARS
1000008769,20240323.0,289,2,3.0,,3,85065.0,17863.65,0.0,102928.65,FULFILLED,ARS
1000008770,20240211.0,174,2,1.0,2336.0,1,29550.0,6205.5,0.0,35755.5,FULFILLED,ARS
1000008771,,920,1,,1970.0,2103,26460.0,5556.6,1500.0,33516.6,FULFILLED,ARS
1000008772,20240522.0,1120,1,,167.0,550,14250.0,2992.5,1500.0,18742.5,FULFILLED,ARS
1000008773,20240907.0,1048,1,,2793.0,1733,22800.0,4788.0,1500.0,29088.0,FULFILLED,ARS
1000008774,20241027.0,653,1,,1004.0,586,48000.0,10080.0,0.0,58080.0,FULFILLED,ARS
1000008775,20240324.0,1090,1,,769.0,11,35280.0,7408.8,900.0,43588.8,FULFILLED,ARS
1000008776,20240331.0,192,1,,1690.0,553,32400.0,6804.0,1200.0,40404.0,FULFILLED,ARS
1000008777,20240521.0,684,2,3.0,45.0,3,54390.0,11421.9,0.0,65811.9,FULFILLED,ARS
1000008778,20240619.0,1441,1,,3047.0,111,47250.0,9922.5,0.0,57172.5,FULFILLED,ARS
1000008779,20241014.0,467,1,,1171.0,2108,21168.0,4445.28,1200.0,26813.28,FULFILLED,ARS
1000008780,,754,1,,3180.0,577,39690.0,8334.9,900.0,48924.9,CREATED,ARS
1000008781,20240302.0,1057,2,2.0,,2,42750.0,8977.5,0.0,51727.5,PAID,ARS
1000008782,20250102.0,100,2,1.0,438.0,1,35280.0,7408.8,0.0,42688.8,FULFILLED,ARS
1000008783,20240906.0,1139,1,,2280.0,2198,58500.0,12285.0,0.0,70785.0,FULFILLED,ARS
1000008784,20241017.0,1419,1,,2057.0,2754,11760.0,2469.6,1200.0,15429.6,FULFILLED,ARS
1000008785,,686,1,,389.0,30,51000.0,10710.0,1200.0,62910.0,FULFILLED,ARS
1000008786,20250127.0,49,2,1.0,1796.0,1,40200.0,8442.0,0.0,48642.0,FULFILLED,ARS
1000008787,,219,2,2.0,2306.0,2,23520.0,4939.2,0.0,28459.2,PAID,ARS
1000008788,20241101.0,652,2,3.0,108.0,3,21600.0,4536.0,0.0,26136.0,FULFILLED,ARS
1000008789,20241106.0,1431,2,3.0,2785.0,3,9720.0,2041.2,0.0,11761.2,PAID,ARS
1000008790,20250228.0,1423,1,,667.0,1063,34200.0,7182.0,1200.0,42582.0,FULFILLED,ARS
1000008791,20250209.0,208,2,4.0,667.0,4,12000.0,2520.0,0.0,14520.0,CANCELLED,ARS
1000008792,20240520.0,695,1,,923.0,1762,38190.0,8019.9,900.0,47109.9,FULFILLED,ARS
1000008793,20240402.0,1128,2,4.0,415.0,4,34020.0,7144.2,0.0,41164.2,FULFILLED,ARS
1000008794,20250218.0,838,1,,477.0,783,13500.0,2835.0,1200.0,17535.0,PAID,ARS
1000008795,20241208.0,72,2,4.0,,4,73237.5,15379.88,0.0,88617.38,FULFILLED,ARS
1000008796,,765,1,,2892.0,280,64800.0,13608.0,900.0,79308.0,FULFILLED,ARS
1000008797,20241031.0,565,2,4.0,2611.0,4,15435.0,3241.35,0.0,18676.35,FULFILLED,ARS
1000008798,20240729.0,107,1,,42.0,2999,22800.0,4788.0,900.0,28488.0,PAID,ARS
1000008799,20240926.0,1248,1,,3078.0,2825,61800.0,12978.0,900.0,75678.0,FULFILLED,ARS
1000008800,,1296,1,,,1818,31350.0,6583.5,1200.0,39133.5,PAID,ARS
1000008801,20240315.0,397,1,,1534.0,518,58950.0,12379.5,1200.0,72529.5,FULFILLED,ARS
1000008802,20240911.0,1434,1,,1085.0,1880,22680.0,4762.8,900.0,28342.8,FULFILLED,ARS
1000008803,20240115.0,394,1,,2394.0,1462,13500.0,2835.0,900.0,17235.0,FULFILLED,ARS
1000008804,20241107.0,213,2,2.0,809.0,2,20520.0,4309.2,0.0,24829.2,FULFILLED,ARS
1000008805,,46,1,,2527.0,2652,11340.0,2381.4,1200.0,14921.4,PAID,ARS
1000008806,20240116.0,1191,1,,3064.0,2202,42750.0,8977.5,1500.0,53227.5,PAID,ARS
1000008807,20240707.0,1038,2,4.0,2580.0,4,13500.0,2835.0,0.0,16335.0,FULFILLED,ARS
1000008808,,847,2,3.0,2421.0,3,34320.0,7207.2,0.0,41527.2,FULFILLED,ARS
1000008809,,56,1,,1739.0,984,35100.0,7371.0,1200.0,43671.0,FULFILLED,ARS
1000008810,,405,1,,2217.0,215,24696.0,5186.16,1500.0,31382.16,FULFILLED,ARS
1000008811,20240614.0,467,1,,,1320,23520.0,4939.2,1500.0,29959.2,FULFILLED,ARS
1000008812,20240420.0,33,1,,3093.0,815,14850.0,3118.5,1200.0,19168.5,FULFILLED,ARS
1000008813,,239,2,4.0,2603.0,4,22800.0,4788.0,0.0,27588.0,PAID,ARS
1000008814,20240401.0,888,1,,,3116,12150.0,2551.5,1200.0,15901.5,FULFILLED,ARS
1000008815,20240519.0,622,2,2.0,2313.0,2,21600.0,4536.0,0.0,26136.0,FULFILLED,ARS
1000008816,20240302.0,533,1,,1028.0,2374,23520.0,4939.2,1500.0,29959.2,FULFILLED,ARS
1000008817,20240310.0,715,1,,763.0,442,25650.0,5386.5,1500.0,32536.5,FULFILLED,ARS
1000008818,20240530.0,126,1,,2709.0,1272,23520.0,4939.2,0.0,28459.2,PAID,ARS
1000008819,,919,1,,1613.0,1079,44550.0,9355.5,1200.0,55105.5,FULFILLED,ARS
1000008820,,221,2,3.0,2877.0,3,14700.0,3087.0,0.0,17787.0,FULFILLED,ARS
1000008821,,266,1,,2269.0,2120,27000.0,5670.0,900.0,33570.0,FULFILLED,ARS
1000008822,20240704.0,604,1,,1208.0,1115,49200.0,10332.0,0.0,59532.0,FULFILLED,ARS
1000008823,20250126.0,684,2,3.0,2915.0,3,78600.0,16506.0,0.0,95106.0,CANCELLED,ARS
1000008824,20240726.0,439,1,,,1453,39600.0,8316.0,1200.0,49116.0,CREATED,ARS
1000008825,20240722.0,694,2,1.0,2194.0,1,14250.0,2992.5,0.0,17242.5,FULFILLED,ARS
1000008826,,621,1,,2588.0,1012,36000.0,7560.0,1200.0,44760.0,PAID,ARS
1000008827,20250121.0,558,1,,75.0,623,55692.0,11695.32,900.0,68287.32,CANCELLED,ARS
1000008828,20240702.0,1005,1,,608.0,529,23520.0,4939.2,1500.0,29959.2,CANCELLED,ARS
1000008829,20240709.0,1274,1,,2002.0,279,61560.0,12927.6,1200.0,75687.6,FULFILLED,ARS
1000008830,20240123.0,1037,1,,1360.0,2736,14700.0,3087.0,900.0,18687.0,FULFILLED,ARS
1000008831,20240826.0,952,2,4.0,948.0,4,25650.0,5386.5,0.0,31036.5,FULFILLED,ARS
1000008832,,1162,1,,120.0,1184,14250.0,2992.5,1200.0,18442.5,PAID,ARS
1000008833,20250122.0,779,1,,1022.0,2474,40260.0,8454.6,900.0,49614.6,FULFILLED,ARS
1000008834,20240229.0,975,2,2.0,1309.0,2,21600.0,4536.0,0.0,26136.0,FULFILLED,ARS
1000008835,,876,1,,19.0,692,14700.0,3087.0,1200.0,18987.0,FULFILLED,ARS
1000008836,20240915.0,459,1,,1618.0,3195,13230.0,2778.3,0.0,16008.3,FULFILLED,ARS
1000008837,20240517.0,728,1,,757.0,2943,21600.0,4536.0,1500.0,27636.0,FULFILLED,ARS
1000008838,20241009.0,231,1,,524.0,1533,29925.0,6284.25,0.0,36209.25,FULFILLED,ARS
1000008839,20240911.0,774,1,,2763.0,3142,14250.0,2992.5,900.0,18142.5,FULFILLED,ARS
1000008840,20240719.0,228,2,3.0,3063.0,3,30000.0,6300.0,0.0,36300.0,PAID,ARS
1000008841,20240101.0,1386,1,,2734.0,98,21600.0,4536.0,1200.0,27336.0,FULFILLED,ARS
1000008842,20240607.0,618,1,,1438.0,791,32400.0,6804.0,900.0,40104.0,FULFILLED,ARS
1000008843,20240915.0,5,2,1.0,154.0,1,40560.0,8517.6,0.0,49077.6,FULFILLED,ARS
1000008844,20240122.0,950,1,,2226.0,762,48510.0,10187.1,1500.0,60197.1,FULFILLED,ARS
1000008845,20241023.0,1412,2,4.0,190.0,4,40500.0,8505.0,0.0,49005.0,FULFILLED,ARS
1000008846,,475,1,,1384.0,2267,40500.0,8505.0,900.0,49905.0,FULFILLED,ARS
1000008847,20240424.0,769,1,,3006.0,263,10800.0,2268.0,1200.0,14268.0,FULFILLED,ARS
1000008848,20240628.0,13,2,1.0,559.0,1,21600.0,4536.0,0.0,26136.0,FULFILLED,ARS
1000008849,,921,1,,1255.0,207,22800.0,4788.0,900.0,28488.0,REFUNDED,ARS
1000008850,20240408.0,1249,2,3.0,708.0,3,14700.0,3087.0,0.0,17787.0,FULFILLED,ARS
1000008851,,1278,1,,,986,43200.0,9072.0,1200.0,53472.0,FULFILLED,ARS
1000008852,,876,1,,2919.0,928,32400.0,6804.0,1200.0,40404.0,FULFILLED,ARS
1000008853,20241024.0,53,2,2.0,,2,14175.0,2976.75,0.0,17151.75,FULFILLED,ARS
1000008854,20250121.0,187,1,,2592.0,2585,11760.0,2469.6,900.0,15129.6,PAID,ARS
1000008855,,935,1,,1869.0,1142,19440.0,4082.4,1500.0,25022.4,FULFILLED,ARS
1000008856,20240831.0,253,1,,1958.0,692,22800.0,4788.0,1200.0,28788.0,FULFILLED,ARS
1000008857,20240107.0,664,1,,940.0,1400,13500.0,2835.0,900.0,17235.0,FULFILLED,ARS
1000008858,20240102.0,886,1,,,1777,23940.0,5027.4,1200.0,30167.4,FULFILLED,ARS
1000008859,20240106.0,235,1,,2988.0,1257,11400.0,2394.0,1200.0,14994.0,PAID,ARS
1000008860,20240125.0,322,1,,2854.0,1077,14850.0,3118.5,900.0,18868.5,PAID,ARS
1000008861,,1427,1,,759.0,1121,14250.0,2992.5,1200.0,18442.5,FULFILLED,ARS
1000008862,,1439,1,,253.0,2491,42525.0,8930.25,900.0,52355.25,FULFILLED,ARS
1000008863,20240611.0,885,2,4.0,1219.0,4,40500.0,8505.0,0.0,49005.0,FULFILLED,ARS
1000008864,20241009.0,874,1,,838.0,2533,43312.5,9095.62,1500.0,53908.12,PAID,ARS
1000008865,20240519.0,1083,1,,2081.0,381,44250.0,9292.5,0.0,53542.5,FULFILLED,ARS
1000008866,20240212.0,720,2,3.0,70.0,3,47520.0,9979.2,0.0,57499.2,REFUNDED,ARS
1000008867,20241004.0,507,2,3.0,496.0,3,27000.0,5670.0,0.0,32670.0,PAID,ARS
1000008868,20241129.0,436,1,,2080.0,2806,45000.0,9450.0,1200.0,55650.0,FULFILLED,ARS
1000008869,,237,1,,1275.0,2516,23520.0,4939.2,900.0,29359.2,FULFILLED,ARS
1000008870,20240422.0,1120,1,,2176.0,620,12000.0,2520.0,1200.0,15720.0,FULFILLED,ARS
1000008871,20241028.0,1081,1,,,501,23940.0,5027.4,900.0,29867.4,FULFILLED,ARS
1000008872,,511,1,,3181.0,146,14962.5,3142.12,1200.0,19304.62,FULFILLED,ARS
1000008873,20241103.0,1330,2,4.0,590.0,4,33000.0,6930.0,0.0,39930.0,PAID,ARS
1000008874,,662,2,3.0,846.0,3,74100.0,15561.0,0.0,89661.0,CANCELLED,ARS
1000008875,20240830.0,87,1,,831.0,588,24000.0,5040.0,900.0,29940.0,FULFILLED,ARS
1000008876,20241125.0,1429,1,,3194.0,1336,35940.0,7547.4,1200.0,44687.4,FULFILLED,ARS
1000008877,20240325.0,1251,1,,1596.0,785,37500.0,7875.0,900.0,46275.0,FULFILLED,ARS
1000008878,,1228,1,,3098.0,877,24000.0,5040.0,900.0,29940.0,PAID,ARS
1000008879,20240817.0,1482,1,,110.0,1052,40500.0,8505.0,1500.0,50505.0,FULFILLED,ARS
1000008880,,1114,1,,3168.0,1836,71190.0,14949.9,900.0,87039.9,FULFILLED,ARS
1000008881,,1489,2,3.0,2316.0,3,34920.0,7333.2,0.0,42253.2,FULFILLED,ARS
1000008882,20240118.0,538,2,1.0,2159.0,1,37620.0,7900.2,0.0,45520.2,CANCELLED,ARS
1000008883,,1306,1,,2022.0,1557,71640.0,15044.4,1500.0,88184.4,REFUNDED,ARS
1000008884,20241007.0,1088,2,1.0,651.0,1,14250.0,2992.5,0.0,17242.5,REFUNDED,ARS
1000008885,,458,1,,767.0,1095,14962.5,3142.12,1200.0,19304.62,FULFILLED,ARS
1000008886,20240821.0,1105,1,,1682.0,1593,38808.0,8149.68,0.0,46957.68,PAID,ARS
1000008887,20241119.0,229,2,3.0,,3,101268.0,21266.28,0.0,122534.28,PAID,ARS
1000008888,,1387,1,,,1845,40500.0,8505.0,1500.0,50505.0,FULFILLED,ARS
1000008889,20240823.0,75,1,,1927.0,1510,11760.0,2469.6,1500.0,15729.6,FULFILLED,ARS
1000008890,20240112.0,295,1,,2903.0,2610,46680.0,9802.8,1200.0,57682.8,FULFILLED,ARS
1000008891,20240729.0,705,1,,2674.0,1043,87270.0,18326.7,1200.0,106796.7,FULFILLED,ARS
1000008892,,455,1,,761.0,730,34200.0,7182.0,900.0,42282.0,FULFILLED,ARS
1000008893,20240722.0,213,1,,2753.0,2141,32400.0,6804.0,1500.0,40704.0,REFUNDED,ARS
1000008894,,465,1,,93.0,2458,35280.0,7408.8,900.0,43588.8,FULFILLED,ARS
1000008895,20240711.0,418,2,1.0,,1,14175.0,2976.75,0.0,17151.75,FULFILLED,ARS
1000008896,20241209.0,477,1,,1787.0,2290,50100.0,10521.0,1500.0,62121.0,FULFILLED,ARS
1000008897,,619,2,1.0,2972.0,1,34020.0,7144.2,0.0,41164.2,PAID,ARS
1000008898,20241210.0,1101,1,,348.0,2342,14700.0,3087.0,0.0,17787.0,FULFILLED,ARS
1000008899,,1062,1,,2675.0,442,37800.0,7938.0,900.0,46638.0,CREATED,ARS
1000008900,20241122.0,101,2,4.0,,4,50400.0,10584.0,0.0,60984.0,FULFILLED,ARS
1000008901,20240429.0,1270,1,,553.0,2599,31350.0,6583.5,1200.0,39133.5,REFUNDED,ARS
1000008902,20241228.0,1081,1,,3136.0,1099,14250.0,2992.5,900.0,18142.5,PAID,ARS
1000008903,20240908.0,1322,2,1.0,440.0,1,60408.0,12685.68,0.0,73093.68,REFUNDED,ARS
1000008904,20240605.0,1309,2,2.0,2330.0,2,11340.0,2381.4,0.0,13721.4,FULFILLED,ARS
1000008905,20250122.0,90,1,,3130.0,2486,47025.0,9875.25,0.0,56900.25,FULFILLED,ARS
1000008906,20240210.0,937,1,,1972.0,2423,23520.0,4939.2,1200.0,29659.2,FULFILLED,ARS
1000008907,20240417.0,1217,1,,2038.0,56,16500.0,3465.0,1200.0,21165.0,FULFILLED,ARS
1000008908,20240628.0,611,1,,2634.0,766,72252.0,15172.92,900.0,88324.92,PAID,ARS
1000008909,,1374,2,2.0,2915.0,2,13500.0,2835.0,0.0,16335.0,FULFILLED,ARS
1000008910,20241014.0,701,1,,2911.0,147,14850.0,3118.5,1500.0,19468.5,FULFILLED,ARS
1000008911,,1147,2,1.0,782.0,1,41610.0,8738.1,0.0,50348.1,FULFILLED,ARS
1000008912,20250102.0,14,2,4.0,454.0,4,30000.0,6300.0,0.0,36300.0,FULFILLED,ARS
1000008913,20240926.0,1499,1,,2741.0,2518,30870.0,6482.7,0.0,37352.7,FULFILLED,ARS
1000008914,,1135,1,,658.0,1406,38760.0,8139.6,0.0,46899.6,FULFILLED,ARS
1000008915,,1110,1,,1085.0,1908,53550.0,11245.5,1500.0,66295.5,FULFILLED,ARS
1000008916,,1044,2,1.0,,1,35910.0,7541.1,0.0,43451.1,FULFILLED,ARS
1000008917,20240216.0,482,2,1.0,2813.0,1,24000.0,5040.0,0.0,29040.0,CANCELLED,ARS
1000008918,,413,2,3.0,96.0,3,69825.0,14663.25,0.0,84488.25,FULFILLED,ARS
1000008919,20241114.0,891,1,,,1721,29925.0,6284.25,900.0,37109.25,FULFILLED,ARS
1000008920,20240930.0,310,1,,1040.0,1687,50872.5,10683.22,0.0,61555.72,FULFILLED,ARS
1000008921,20240126.0,1279,1,,1881.0,939,14250.0,2992.5,0.0,17242.5,REFUNDED,ARS
1000008922,,223,2,1.0,112.0,1,39690.0,8334.9,0.0,48024.9,FULFILLED,ARS
1000008923,20240828.0,173,1,,2365.0,2084,39600.0,8316.0,1500.0,49416.0,FULFILLED,ARS
1000008924,20240312.0,1302,1,,1420.0,3072,15435.0,3241.35,1200.0,19876.35,REFUNDED,ARS
1000008925,20241023.0,454,2,4.0,270.0,4,40500.0,8505.0,0.0,49005.0,FULFILLED,ARS
1000008926,20241012.0,559,2,4.0,490.0,4,50280.0,10558.8,0.0,60838.8,FULFILLED,ARS
1000008927,,894,2,2.0,2252.0,2,10800.0,2268.0,0.0,13068.0,FULFILLED,ARS
1000008928,20240415.0,805,1,,476.0,500,23520.0,4939.2,1200.0,29659.2,PAID,ARS
1000008929,,1037,1,,1769.0,2350,50850.0,10678.5,0.0,61528.5,FULFILLED,ARS
1000008930,20240525.0,743,2,3.0,,3,20520.0,4309.2,0.0,24829.2,CANCELLED,ARS
1000008931,20250203.0,1413,1,,2017.0,955,12150.0,2551.5,0.0,14701.5,PAID,ARS
1000008932,20240604.0,386,1,,1226.0,1776,22800.0,4788.0,900.0,28488.0,FULFILLED,ARS
1000008933,,1004,1,,1332.0,2744,27000.0,5670.0,900.0,33570.0,FULFILLED,ARS
1000008934,,318,2,1.0,750.0,1,21600.0,4536.0,0.0,26136.0,FULFILLED,ARS
1000008935,20240123.0,7,1,,170.0,556,10260.0,2154.6,1500.0,13914.6,CANCELLED,ARS
