nps_id,cliente_sk,canal_id,tiempo_id,score,comment
13000001665,269,2,20241119,4,Muy conforme con la calidad
13000001666,1214,1,20241011,8,Todo perfecto
13000001667,242,2,20250225,4,
13000001668,118,1,20240630,8,Tardó un poco más de lo esperado
13000001669,375,1,20250215,9,Tardó un poco más de lo esperado
13000001670,597,2,20250302,7,
13000001671,928,1,20250711,8,Tardó un poco más de lo esperado
13000001672,388,2,20240202,9,Muy conforme con la calidad
13000001673,1141,1,20240426,6,Tardó un poco más de lo esperado
13000001674,1358,2,20250413,8,Entrega rápida y producto excelente
13000001675,882,2,20240226,8,
13000001676,402,1,20250802,7,Todo perfecto
13000001677,542,1,20240229,9,Podría mejorar el empaque
13000001678,901,1,20241129,9,Atención muy buena
13000001679,386,1,20240614,7,Todo perfecto
13000001680,1359,2,20250329,7,Atención muy buena
13000001681,371,1,20240617,9,Atención muy buena
13000001682,511,1,20240626,7,Podría mejorar el empaque
13000001683,852,1,20240717,9,Volvería a comprar
13000001684,668,1,20250804,9,Podría mejorar el empaque
13000001685,999,2,20250831,8,Entrega rápida y producto excelente
13000001686,380,1,20240920,10,Volvería a comprar
13000001687,1485,2,20250117,1,
13000001688,1302,1,20240323,8,
13000001689,1319,1,20250420,6,Podría mejorar el empaque
13000001690,196,1,20240115,7,Muy conforme con la calidad
13000001691,343,2,20250928,6,Tardó un poco más de lo esperado
13000001692,518,2,20241230,9,Podría mejorar el empaque
13000001693,414,2,20240318,9,Entrega rápida y producto excelente
13000001694,415,2,20250616,9,Entrega rápida y producto excelente
13000001695,1372,1,20250811,8,Muy conforme con la calidad
13000001696,995,1,20240316,7,Muy conforme con la calidad
13000001697,487,1,20250707,3,Volvería a comprar
13000001698,279,1,20240309,8,
13000001699,1176,1,20240508,8,Todo perfecto
13000001700,1166,2,20241128,9,Todo perfecto
13000001701,996,2,20241001,8,Muy conforme con la calidad
13000001702,746,1,20240602,5,Podría mejorar el empaque
13000001703,1048,1,20250927,7,Entrega rápida y producto excelente
13000001704,1042,2,20240109,4,Podría mejorar el empaque
13000001705,433,1,20250830,7,Tardó un poco más de lo esperado
13000001706,671,1,20250618,10,Todo perfecto
13000001707,347,1,20250829,10,Muy conforme con la calidad
13000001708,878,1,20240901,1,Atención muy buena
13000001709,1432,1,20240129,2,Todo perfecto
13000001710,160,2,20250827,8,Todo perfecto
13000001711,339,1,20250528,9,Todo perfecto
13000001712,119,1,20250425,1,Entrega rápida y producto excelente
13000001713,462,2,20241105,9,Volvería a comprar
13000001714,744,1,20250803,7,Tardó un poco más de lo esperado
13000001715,760,2,20240328,6,Volvería a comprar
13000001716,189,2,20240725,7,Atención muy buena
13000001717,720,1,20240426,7,Volvería a comprar
13000001718,1034,2,20240903,9,
13000001719,1346,2,20250806,3,Volvería a comprar
13000001720,1281,1,20250902,8,Podría mejorar el empaque
13000001721,463,1,20241225,4,Todo perfecto
13000001722,665,2,20240207,0,Todo perfecto
13000001723,42,1,20250318,9,Todo perfecto
13000001724,24,1,20241118,8,Podría mejorar el empaque
13000001725,1004,1,20241126,7,
13000001726,1220,2,20240125,9,Podría mejorar el empaque
13000001727,794,1,20250419,7,Podría mejorar el empaque
13000001728,184,2,20240219,9,Todo perfecto
13000001729,78,2,20240627,7,Atención muy buena
13000001730,246,1,20250218,8,Tardó un poco más de lo esperado
13000001731,519,1,20240324,5,Muy conforme con la calidad
13000001732,569,1,20250609,7,Podría mejorar el empaque
13000001733,721,2,20241020,8,Volvería a comprar
13000001734,234,2,20240515,10,Entrega rápida y producto excelente
13000001735,355,2,20240904,9,Volvería a comprar
13000001736,1477,1,20250908,4,Atención muy buena
13000001737,292,1,20250526,2,Muy conforme con la calidad
13000001738,829,2,20250807,5,
13000001739,637,1,20240409,3,Tardó un poco más de lo esperado
13000001740,481,1,20240322,7,
13000001741,117,2,20250321,10,Todo perfecto
13000001742,427,1,20250603,0,Volvería a comprar
13000001743,971,1,20250130,7,Volvería a comprar
13000001744,891,1,20241124,7,Tardó un poco más de lo esperado
13000001745,1400,2,20250312,8,
13000001746,1360,1,20240814,2,Muy conforme con la calidad
13000001747,1227,1,20240610,6,Atención muy buena
13000001748,581,1,20240925,2,Tardó un poco más de lo esperado
13000001749,884,2,20240424,8,Todo perfecto
13000001750,609,2,20250906,8,Tardó un poco más de lo esperado
13000001751,500,2,20250409,6,Todo perfecto
13000001752,325,2,20241010,10,
13000001753,848,1,20240313,10,Podría mejorar el empaque
13000001754,1116,1,20241009,8,Atención muy buena
13000001755,1251,2,20250916,8,Volvería a comprar
13000001756,1439,2,20241119,2,Entrega rápida y producto excelente
13000001757,900,2,20240911,7,Tardó un poco más de lo esperado
13000001758,434,1,20240903,10,Podría mejorar el empaque
13000001759,134,2,20250730,10,Entrega rápida y producto excelente
13000001760,131,2,20251007,9,Tardó un poco más de lo esperado
13000001761,547,2,20250304,6,Volvería a comprar
13000001762,946,1,20240831,3,Tardó un poco más de lo esperado
13000001763,1267,1,20250110,10,Tardó un poco más de lo esperado
13000001764,331,2,20240408,10,Volvería a comprar
13000001765,44,1,20250723,3,Atención muy buena
13000001766,1194,2,20240402,9,Muy conforme con la calidad
13000001767,734,1,20250609,6,Volvería a comprar
13000001768,543,2,20240829,9,Muy conforme con la calidad
13000001769,140,1,20250324,8,Entrega rápida y producto excelente
13000001770,474,2,20241001,6,Podría mejorar el empaque
13000001771,1038,1,20240119,9,Podría mejorar el empaque
13000001772,925,2,20240614,3,
13000001773,301,2,20240402,1,Atención muy buena
13000001774,750,2,20241214,10,Todo perfecto
13000001775,828,1,20240705,10,Podría mejorar el empaque
13000001776,1174,1,20241009,6,Podría mejorar el empaque
13000001777,882,2,20240529,10,Volvería a comprar
13000001778,1440,1,20241217,7,Atención muy buena
13000001779,422,1,20240909,6,Volvería a comprar
13000001780,505,1,20240518,10,Entrega rápida y producto excelente
13000001781,105,2,20240407,4,Volvería a comprar
13000001782,524,1,20240507,4,Tardó un poco más de lo esperado
13000001783,220,2,20241120,0,Entrega rápida y producto excelente
13000001784,737,1,20250124,9,Atención muy buena
13000001785,68,1,20240428,8,Volvería a comprar
13000001786,975,1,20241123,4,Muy conforme con la calidad
13000001787,12,2,20250108,5,Tardó un poco más de lo esperado
13000001788,1284,2,20240507,9,Muy conforme con la calidad
13000001789,326,1,20240707,9,Muy conforme con la calidad
13000001790,1098,2,20250217,9,Atención muy buena
13000001791,727,2,20240814,8,Atención muy buena
13000001792,521,2,20240414,3,Volvería a comprar
13000001793,5,2,20240923,6,Volvería a comprar
13000001794,1079,1,20241101,9,Tardó un poco más de lo esperado
13000001795,971,1,20250702,1,Tardó un poco más de lo esperado
13000001796,841,2,20250611,8,Atención muy buena
13000001797,1327,2,20240613,6,Todo perfecto
13000001798,435,1,20250301,8,Volvería a comprar
13000001799,376,2,20240416,8,Entrega rápida y producto excelente
13000001800,88,1,20240328,6,
13000001801,299,2,20250425,6,Todo perfecto
13000001802,687,2,20240606,10,Todo perfecto
13000001803,476,2,20250908,4,Atención muy buena
13000001804,1013,1,20240806,3,
13000001805,578,1,20250802,8,Tardó un poco más de lo esperado
13000001806,32,1,20250408,8,
13000001807,213,2,20241115,3,Volvería a comprar
13000001808,766,2,20250331,6,Entrega rápida y producto excelente
13000001809,509,1,20250920,8,Podría mejorar el empaque
13000001810,725,2,20240906,2,
13000001811,3,2,20241220,10,Atención muy buena
13000001812,1003,2,20241123,8,Todo perfecto
13000001813,825,1,20240924,3,Todo perfecto
13000001814,458,1,20250825,6,Tardó un poco más de lo esperado
13000001815,1342,1,20250821,8,
13000001816,1391,2,20240729,4,Tardó un poco más de lo esperado
13000001817,1246,2,20250527,8,Tardó un poco más de lo esperado
13000001818,719,1,20250702,3,Podría mejorar el empaque
13000001819,209,1,20250121,8,Atención muy buena
13000001820,71,2,20250401,8,Podría mejorar el empaque
13000001821,156,2,20240914,9,Todo perfecto
13000001822,1148,1,20240324,9,Podría mejorar el empaque
13000001823,1184,2,20240122,7,Podría mejorar el empaque
13000001824,1116,1,20240214,7,Muy conforme con la calidad
13000001825,623,2,20250410,6,Entrega rápida y producto excelente
13000001826,1330,1,20250131,9,Entrega rápida y producto excelente
13000001827,370,1,20240208,4,Volvería a comprar
13000001828,566,1,20240324,7,Volvería a comprar
13000001829,93,2,20240323,10,Entrega rápida y producto excelente
13000001830,814,1,20250120,1,Muy conforme con la calidad
13000001831,247,1,20251007,9,Todo perfecto
13000001832,1286,2,20250527,1,Atención muy buena
13000001833,1290,2,20240726,9,Entrega rápida y producto excelente
13000001834,1222,2,20240922,8,Muy conforme con la calidad
13000001835,736,2,20241001,10,Tardó un poco más de lo esperado
13000001836,1135,1,20250409,8,Entrega rápida y producto excelente
13000001837,3,2,20250225,10,Muy conforme con la calidad
13000001838,997,1,20241028,9,Tardó un poco más de lo esperado
13000001839,957,1,20240511,6,
13000001840,1455,2,20250406,1,Atención muy buena
13000001841,918,1,20250126,9,Entrega rápida y producto excelente
13000001842,69,1,20240516,10,Podría mejorar el empaque
13000001843,663,1,20250610,6,Podría mejorar el empaque
13000001844,209,1,20250302,3,
13000001845,71,2,20250803,9,
13000001846,758,1,20240428,3,Volvería a comprar
13000001847,549,2,20241111,2,Entrega rápida y producto excelente
13000001848,1099,1,20250525,5,Atención muy buena
13000001849,26,2,20240222,9,Muy conforme con la calidad
13000001850,1176,2,20240417,9,Tardó un poco más de lo esperado
13000001851,436,1,20240921,7,Muy conforme con la calidad
13000001852,562,1,20240304,7,Volvería a comprar
13000001853,487,2,20240826,8,Entrega rápida y producto excelente
13000001854,1253,1,20241013,8,
13000001855,1466,1,20250730,9,Entrega rápida y producto excelente
13000001856,348,2,20250630,2,
13000001857,472,1,20250420,8,Volvería a comprar
13000001858,900,1,20250426,10,Todo perfecto
13000001859,296,1,20250327,8,Entrega rápida y producto excelente
13000001860,514,2,20250323,8,Volvería a comprar
13000001861,672,2,20250516,8,Muy conforme con la calidad
13000001862,564,2,20240504,8,
13000001863,541,2,20240321,5,Muy conforme con la calidad
13000001864,194,1,20250214,5,Podría mejorar el empaque
13000001865,169,1,20241117,8,
13000001866,793,2,20250909,6,Tardó un poco más de lo esperado
13000001867,189,2,20250623,8,Todo perfecto
13000001868,1371,2,20241215,8,Tardó un poco más de lo esperado
13000001869,863,2,20250521,5,Entrega rápida y producto excelente
13000001870,250,1,20241006,8,Podría mejorar el empaque
13000001871,296,2,20240702,8,Podría mejorar el empaque
13000001872,548,2,20240124,9,Todo perfecto
13000001873,1224,1,20240701,9,Muy conforme con la calidad
13000001874,1051,1,20241008,6,Podría mejorar el empaque
13000001875,706,2,20250119,9,Atención muy buena
13000001876,205,1,20240328,8,Todo perfecto
13000001877,384,1,20240803,10,Podría mejorar el empaque
13000001878,426,2,20240317,10,Entrega rápida y producto excelente
13000001879,144,2,20241113,5,Todo perfecto
13000001880,324,1,20240513,9,Todo perfecto
13000001881,417,1,20241104,9,Volvería a comprar
13000001882,15,1,20240927,9,Tardó un poco más de lo esperado
13000001883,577,1,20241106,2,Todo perfecto
13000001884,172,2,20240531,6,Volvería a comprar
13000001885,1414,2,20250409,10,Atención muy buena
13000001886,570,1,20250309,1,
13000001887,327,1,20250612,7,Atención muy buena
13000001888,1287,1,20240518,7,Todo perfecto
13000001889,446,1,20251007,3,Podría mejorar el empaque
13000001890,1270,1,20240325,9,
13000001891,1294,1,20250605,4,Volvería a comprar
13000001892,233,2,20250125,10,Podría mejorar el empaque
13000001893,793,1,20250605,6,Entrega rápida y producto excelente
13000001894,949,1,20240218,2,Atención muy buena
13000001895,1469,2,20250304,7,Atención muy buena
13000001896,176,2,20250702,1,Entrega rápida y producto excelente
13000001897,1393,2,20250802,0,Podría mejorar el empaque
13000001898,831,2,20250318,5,Atención muy buena
13000001899,245,1,20241014,7,Entrega rápida y producto excelente
13000001900,293,2,20250103,7,Podría mejorar el empaque
13000001901,779,1,20250715,3,Volvería a comprar
13000001902,30,1,20250814,8,Podría mejorar el empaque
13000001903,253,1,20240911,8,Tardó un poco más de lo esperado
13000001904,1065,1,20240510,9,Muy conforme con la calidad
13000001905,124,1,20250831,9,Atención muy buena
13000001906,1026,1,20240521,9,Tardó un poco más de lo esperado
13000001907,1238,1,20250729,5,
13000001908,59,2,20250501,10,Podría mejorar el empaque
13000001909,204,2,20241226,10,Volvería a comprar
13000001910,775,1,20240328,8,Podría mejorar el empaque
13000001911,584,1,20240921,0,Tardó un poco más de lo esperado
13000001912,1202,2,20241004,9,Podría mejorar el empaque
13000001913,1333,1,20240727,6,Todo perfecto
13000001914,6,2,20240520,6,Atención muy buena
13000001915,1315,1,20240419,10,Entrega rápida y producto excelente
13000001916,733,1,20250527,10,Atención muy buena
13000001917,1002,1,20250131,7,Muy conforme con la calidad
13000001918,498,2,20250906,6,Volvería a comprar
13000001919,979,1,20250406,8,Volvería a comprar
13000001920,880,1,20240703,5,Muy conforme con la calidad
13000001921,459,2,20250109,10,Atención muy buena
13000001922,956,2,20250108,6,
13000001923,685,1,20240704,10,Tardó un poco más de lo esperado
13000001924,489,2,20240722,10,Atención muy buena
13000001925,798,1,20250705,10,Entrega rápida y producto excelente
13000001926,757,2,20250610,8,Entrega rápida y producto excelente
13000001927,930,1,20240221,4,Tardó un poco más de lo esperado
13000001928,725,1,20241102,7,Podría mejorar el empaque
13000001929,173,1,20250831,2,Entrega rápida y producto excelente
13000001930,1265,1,20240717,10,Entrega rápida y producto excelente
13000001931,724,1,20240621,8,Volvería a comprar
13000001932,302,2,20250420,10,Entrega rápida y producto excelente
13000001933,817,2,20250515,7,Todo perfecto
13000001934,425,1,20250526,5,Atención muy buena
13000001935,1039,1,20240221,10,Tardó un poco más de lo esperado
13000001936,1278,1,20250521,1,Todo perfecto
13000001937,1151,1,20250216,6,Entrega rápida y producto excelente
13000001938,181,1,20241115,9,Entrega rápida y producto excelente
13000001939,690,1,20241104,10,Atención muy buena
13000001940,1120,2,20240119,6,Atención muy buena
13000001941,423,2,20250117,6,Volvería a comprar
13000001942,1109,2,20241006,10,Todo perfecto
13000001943,224,2,20240415,8,Todo perfecto
13000001944,1457,2,20240329,10,Volvería a comprar
13000001945,22,2,20240405,4,Podría mejorar el empaque
13000001946,743,2,20250129,9,Podría mejorar el empaque
13000001947,1123,1,20241103,10,Atención muy buena
13000001948,1065,1,20250917,9,
13000001949,1278,1,20240313,6,
13000001950,779,2,20240620,0,Entrega rápida y producto excelente
13000001951,498,1,20250424,9,Atención muy buena
13000001952,171,2,20250716,5,Muy conforme con la calidad
13000001953,1483,1,20240608,10,Volvería a comprar
13000001954,1355,1,20240504,6,Todo perfecto
13000001955,1018,1,20250814,8,Podría mejorar el empaque
13000001956,1449,2,20240623,7,Muy conforme con la calidad
13000001957,818,2,20250502,6,Atención muy buena
13000001958,701,1,20240410,9,Atención muy buena
13000001959,584,2,20240623,9,
13000001960,1193,1,20250502,2,Atención muy buena
13000001961,266,1,20250323,10,Volvería a comprar
13000001962,19,1,20241219,7,
13000001963,1437,2,20250901,8,Podría mejorar el empaque
13000001964,814,2,20240123,9,Volvería a comprar
13000001965,657,1,20240614,7,Volvería a comprar
13000001966,1215,2,20240209,9,Entrega rápida y producto excelente
13000001967,1281,2,20240806,2,Tardó un poco más de lo esperado
13000001968,590,1,20250630,1,Muy conforme con la calidad
13000001969,884,2,20250902,7,Volvería a comprar
13000001970,403,1,20250305,7,Volvería a comprar
13000001971,894,2,20250310,10,Atención muy buena
13000001972,615,2,20240517,7,Muy conforme con la calidad
13000001973,1133,1,20241210,3,
13000001974,1358,2,20250918,3,Entrega rápida y producto excelente
13000001975,934,2,20241219,2,Entrega rápida y producto excelente
13000001976,252,2,20250611,7,Tardó un poco más de lo esperado
13000001977,1320,1,20250723,8,Todo perfecto
13000001978,680,1,20241205,8,
13000001979,41,2,20240415,0,Volvería a comprar
13000001980,28,1,20240828,0,Tardó un poco más de lo esperado
13000001981,1186,1,20240914,3,Entrega rápida y producto excelente
13000001982,378,2,20250516,8,Entrega rápida y producto excelente
13000001983,1342,2,20250103,9,Todo perfecto
13000001984,1311,1,20250915,10,
13000001985,805,1,20240504,9,
13000001986,801,1,20250928,9,Volvería a comprar
13000001987,422,2,20240813,10,
13000001988,875,1,20240408,0,Tardó un poco más de lo esperado
13000001989,1387,2,20250825,8,Podría mejorar el empaque
13000001990,353,1,20241002,8,Podría mejorar el empaque
13000001991,1014,2,20250724,7,Muy conforme con la calidad
13000001992,781,1,20240212,4,Todo perfecto
13000001993,1134,1,20250130,9,Volvería a comprar
13000001994,1467,1,20241128,5,Volvería a comprar
13000001995,928,1,20250202,8,Atención muy buena
13000001996,1455,1,20241010,8,Podría mejorar el empaque
13000001997,895,2,20250203,8,Volvería a comprar
13000001998,1200,2,20241209,8,Podría mejorar el empaque
13000001999,150,1,20250412,0,
13000002000,1053,2,20250206,5,
13000002001,1475,1,20240818,4,Todo perfecto
13000002002,761,1,20250417,8,Atención muy buena
13000002003,1224,1,20241218,10,Podría mejorar el empaque
13000002004,1446,1,20241102,8,Podría mejorar el empaque
13000002005,1168,1,20241016,7,
13000002006,926,1,20250106,9,
13000002007,1474,1,20240817,3,Entrega rápida y producto excelente
13000002008,24,1,20240613,5,Muy conforme con la calidad
13000002009,431,2,20241027,8,Volvería a comprar
13000002010,662,1,20241011,9,Todo perfecto
13000002011,1374,2,20240408,6,
13000002012,552,1,20240809,8,Muy conforme con la calidad
13000002013,1302,2,20250710,8,Muy conforme con la calidad
13000002014,555,1,20250624,7,Volvería a comprar
13000002015,1289,2,20241107,7,Tardó un poco más de lo esperado
13000002016,851,2,20250815,8,Volvería a comprar
13000002017,1418,1,20250925,9,Volvería a comprar
13000002018,935,1,20250519,10,Atención muy buena
13000002019,834,2,20250320,7,Tardó un poco más de lo esperado
13000002020,663,1,20250124,9,Muy conforme con la calidad
13000002021,245,2,20250114,7,Muy conforme con la calidad
13000002022,391,2,20241122,4,Entrega rápida y producto excelente
13000002023,1111,2,20240822,10,Tardó un poco más de lo esperado
13000002024,1384,1,20250403,9,Atención muy buena
13000002025,727,2,20240130,8,Podría mejorar el empaque
13000002026,735,1,20250602,9,Podría mejorar el empaque
13000002027,1233,1,20240928,10,Muy conforme con la calidad
13000002028,238,1,20250726,7,Muy conforme con la calidad
13000002029,308,2,20240110,8,Tardó un poco más de lo esperado
13000002030,1145,2,20241102,10,Muy conforme con la calidad
13000002031,1359,1,20240306,8,Entrega rápida y producto excelente
13000002032,1440,1,20250425,9,Entrega rápida y producto excelente
13000002033,1347,1,20240818,8,
13000002034,1048,2,20250613,7,Entrega rápida y producto excelente
13000002035,475,1,20250716,9,Muy conforme con la calidad
13000002036,208,2,20250107,6,Atención muy buena
13000002037,1477,1,20250929,4,Podría mejorar el empaque
13000002038,1029,1,20250512,9,Tardó un poco más de lo esperado
13000002039,33,2,20241020,7,Volvería a comprar
13000002040,902,1,20250923,3,Atención muy buena
13000002041,1032,1,20241129,9,Podría mejorar el empaque
13000002042,915,1,20250127,6,Atención muy buena
13000002043,987,1,20250925,7,Todo perfecto
13000002044,675,1,20240322,9,
13000002045,335,2,20250620,8,Entrega rápida y producto excelente
13000002046,332,1,20240527,8,Todo perfecto
13000002047,1465,2,20250426,5,Todo perfecto
13000002048,814,1,20241225,9,Volvería a comprar
13000002049,586,1,20241015,10,Todo perfecto
13000002050,1012,1,20241003,8,Todo perfecto
13000002051,1383,2,20240417,9,Muy conforme con la calidad
13000002052,951,1,20240417,8,Podría mejorar el empaque
13000002053,448,1,20250221,5,Atención muy buena
13000002054,123,1,20241101,9,Todo perfecto
13000002055,1044,1,20240319,6,Entrega rápida y producto excelente
13000002056,264,2,20250109,2,Podría mejorar el empaque
13000002057,205,1,20241030,7,Todo perfecto
13000002058,1297,1,20240803,10,Tardó un poco más de lo esperado
13000002059,125,1,20240125,8,Volvería a comprar
13000002060,352,1,20241209,10,Atención muy buena
13000002061,1360,2,20250829,2,Volvería a comprar
13000002062,455,1,20241113,9,Entrega rápida y producto excelente
13000002063,1430,2,20240815,7,
13000002064,289,2,20240331,10,Muy conforme con la calidad
13000002065,221,1,20250511,8,Entrega rápida y producto excelente
13000002066,465,1,20250504,7,Muy conforme con la calidad
13000002067,601,2,20240421,9,Entrega rápida y producto excelente
13000002068,757,1,20250403,7,Todo perfecto
13000002069,1448,1,20240326,9,Atención muy buena
13000002070,447,1,20240817,9,Muy conforme con la calidad
13000002071,281,1,20240511,9,Volvería a comprar
13000002072,179,2,20241019,7,Tardó un poco más de lo esperado
13000002073,152,1,20250920,0,Muy conforme con la calidad
13000002074,1272,2,20250405,6,Muy conforme con la calidad
13000002075,299,1,20250508,7,Volvería a comprar
13000002076,707,1,20241112,9,Todo perfecto
13000002077,685,1,20240407,4,
13000002078,45,2,20240623,8,Muy conforme con la calidad
13000002079,279,2,20240717,7,Muy conforme con la calidad
13000002080,1128,2,20241101,6,Podría mejorar el empaque
13000002081,596,1,20240814,2,
13000002082,1256,2,20240603,10,Podría mejorar el empaque
13000002083,88,1,20241115,10,Atención muy buena
13000002084,1147,2,20240817,10,
13000002085,715,2,20250418,8,Todo perfecto
13000002086,658,1,20250728,10,Podría mejorar el empaque
13000002087,902,1,20241216,10,Volvería a comprar
13000002088,274,1,20240717,6,Volvería a comprar
13000002089,775,2,20250425,10,Entrega rápida y producto excelente
13000002090,373,1,20241019,10,Todo perfecto
13000002091,939,1,20250901,10,Atención muy buena
13000002092,652,2,20241109,9,Atención muy buena
13000002093,1224,1,20250522,8,Podría mejorar el empaque
13000002094,714,1,20250327,7,Muy conforme con la calidad
13000002095,946,2,20250830,10,Podría mejorar el empaque
13000002096,1110,1,20240514,8,Volvería a comprar
13000002097,749,1,20240514,7,Todo perfecto
13000002098,1402,2,20241016,2,Podría mejorar el empaque
13000002099,284,1,20240610,9,Tardó un poco más de lo esperado
13000002100,679,1,20241022,8,Podría mejorar el empaque
13000002101,648,2,20240506,8,Podría mejorar el empaque
13000002102,1297,2,20241230,8,Tardó un poco más de lo esperado
13000002103,731,1,20240727,8,Tardó un poco más de lo esperado
13000002104,292,2,20251004,9,Volvería a comprar
13000002105,1252,1,20250424,5,Atención muy buena
13000002106,1340,1,20240213,8,
13000002107,1129,2,20250831,7,
13000002108,446,1,20250222,10,
13000002109,1111,1,20240921,6,Muy conforme con la calidad
13000002110,692,1,20241215,8,
13000002111,1456,1,20251010,8,Tardó un poco más de lo esperado
13000002112,1430,1,20250603,8,Entrega rápida y producto excelente
13000002113,1347,2,20241208,9,Atención muy buena
13000002114,333,1,20250223,10,
13000002115,1454,1,20240201,6,Atención muy buena
13000002116,505,1,20240919,7,Todo perfecto
13000002117,926,2,20250531,8,Muy conforme con la calidad
13000002118,1067,1,20250613,8,Volvería a comprar
13000002119,590,1,20240419,6,Muy conforme con la calidad
13000002120,4,2,20240612,0,
13000002121,250,2,20250921,6,
13000002122,724,1,20240216,9,Entrega rápida y producto excelente
13000002123,965,2,20250317,7,Tardó un poco más de lo esperado
13000002124,110,1,20250325,10,Entrega rápida y producto excelente
13000002125,294,1,20250614,8,Entrega rápida y producto excelente
13000002126,1378,2,20241103,8,Podría mejorar el empaque
13000002127,757,1,20241202,8,Entrega rápida y producto excelente
13000002128,979,2,20240203,8,Volvería a comprar
13000002129,1034,1,20240802,8,Volvería a comprar
13000002130,1453,1,20241108,2,Entrega rápida y producto excelente
13000002131,165,2,20240713,5,Podría mejorar el empaque
13000002132,1296,2,20240515,3,Entrega rápida y producto excelente
13000002133,27,2,20251004,8,Todo perfecto
13000002134,540,2,20240406,5,Tardó un poco más de lo esperado
13000002135,615,1,20241122,6,Atención muy buena
13000002136,758,2,20240608,4,Volvería a comprar
13000002137,554,1,20240630,1,Muy conforme con la calidad
13000002138,537,1,20250816,4,Entrega rápida y producto excelente
13000002139,1170,1,20240929,9,Podría mejorar el empaque
13000002140,1130,1,20250828,7,Volvería a comprar
13000002141,711,2,20250304,10,Podría mejorar el empaque
13000002142,889,2,20250125,2,
13000002143,618,1,20241129,6,
13000002144,1236,1,20250429,9,Tardó un poco más de lo esperado
13000002145,552,1,20250604,9,Atención muy buena
13000002146,180,1,20240807,9,Muy conforme con la calidad
13000002147,619,1,20250803,6,Tardó un poco más de lo esperado
13000002148,627,2,20240628,9,Muy conforme con la calidad
13000002149,711,1,20240216,7,Tardó un poco más de lo esperado
13000002150,457,1,20240821,8,Entrega rápida y producto excelente
13000002151,679,1,20250616,10,Tardó un poco más de lo esperado
13000002152,1485,1,20240910,8,Podría mejorar el empaque
13000002153,642,1,20250915,4,Muy conforme con la calidad
13000002154,809,1,20241128,4,Todo perfecto
13000002155,809,2,20241222,2,Podría mejorar el empaque
13000002156,1326,1,20250826,8,Podría mejorar el empaque
13000002157,1322,1,20251002,5,Entrega rápida y producto excelente
13000002158,39,2,20240223,9,Entrega rápida y producto excelente
13000002159,393,1,20250323,8,Todo perfecto
13000002160,616,1,20240505,2,Entrega rápida y producto excelente
13000002161,1149,2,20240302,9,Podría mejorar el empaque
13000002162,193,2,20250608,10,Muy conforme con la calidad
13000002163,634,2,20241125,3,Volvería a comprar
13000002164,34,2,20240616,3,Todo perfecto
13000002165,468,1,20250222,10,Podría mejorar el empaque
13000002166,441,1,20250923,10,Todo perfecto
13000002167,77,2,20250220,7,Todo perfecto
13000002168,580,1,20250126,10,
13000002169,512,1,20250307,9,Volvería a comprar
13000002170,773,2,20250406,7,Podría mejorar el empaque
13000002171,215,1,20240418,7,Atención muy buena
13000002172,1150,2,20240528,5,Podría mejorar el empaque
13000002173,781,2,20250907,7,Muy conforme con la calidad
13000002174,6,2,20250228,7,Atención muy buena
13000002175,956,1,20250506,6,Atención muy buena
13000002176,665,1,20241021,8,Todo perfecto
13000002177,680,1,20250521,7,
13000002178,1311,2,20240909,1,Podría mejorar el empaque
13000002179,644,1,20250607,8,Podría mejorar el empaque
13000002180,1149,1,20240715,8,Entrega rápida y producto excelente
13000002181,945,2,20250511,4,
13000002182,506,1,20241217,10,Entrega rápida y producto excelente
13000002183,1374,1,20240207,7,Podría mejorar el empaque
13000002184,216,1,20240425,10,
13000002185,520,1,20240122,8,
13000002186,328,2,20240728,10,Tardó un poco más de lo esperado
13000002187,1110,1,20250327,7,Todo perfecto
13000002188,704,1,20240325,3,Entrega rápida y producto excelente
13000002189,326,1,20250106,10,Entrega rápida y producto excelente
13000002190,971,2,20250317,10,Podría mejorar el empaque
13000002191,991,1,20250423,8,Muy conforme con la calidad
13000002192,975,1,20250105,7,Tardó un poco más de lo esperado
13000002193,677,1,20250323,6,Atención muy buena
13000002194,527,2,20250227,8,Muy conforme con la calidad
13000002195,1054,1,20250427,10,Entrega rápida y producto excelente
13000002196,1336,1,20240413,10,Atención muy buena
13000002197,889,1,20250920,7,
13000002198,256,1,20250215,7,
13000002199,242,1,20240908,8,Podría mejorar el empaque
13000002200,244,1,20240624,10,
13000002201,706,1,20240321,10,Tardó un poco más de lo esperado
13000002202,1169,1,20240706,8,Atención muy buena
13000002203,618,2,20250122,6,
13000002204,1404,1,20240814,9,Todo perfecto
13000002205,1462,2,20250109,1,Muy conforme con la calidad
13000002206,525,1,20241009,10,Tardó un poco más de lo esperado
13000002207,574,1,20240114,4,Podría mejorar el empaque
13000002208,681,1,20250422,0,Atención muy buena
13000002209,748,1,20240426,3,Todo perfecto
13000002210,1266,1,20240422,5,Muy conforme con la calidad
13000002211,293,1,20250908,9,Todo perfecto
13000002212,555,2,20251002,5,Entrega rápida y producto excelente
13000002213,560,1,20240123,10,Tardó un poco más de lo esperado
13000002214,1021,2,20241114,10,Muy conforme con la calidad
13000002215,201,1,20250203,9,Atención muy buena
13000002216,1458,1,20250718,3,Entrega rápida y producto excelente
13000002217,528,1,20250208,1,Entrega rápida y producto excelente
