session_id,cliente_sk,tiempo_id,contador_sesion,duracion_sesion_seg,source,device
11000071776,138,20241101.0,1,3120,referral,mobile
11000071777,-1,,1,3120,referral,mobile
11000071778,1023,,1,2580,direct,mobile
11000071779,1484,20241128.0,1,2640,referral,desktop
11000071780,746,,1,,direct,desktop
11000071781,1333,20240808.0,1,,ads,mobile
11000071782,1499,20240730.0,1,3000,direct,desktop
11000071783,228,20240425.0,1,2280,social,mobile
11000071784,1444,20240724.0,1,480,direct,mobile
11000071785,1143,20241111.0,1,420,social,mobile
11000071786,120,20240203.0,1,2040,referral,tablet
11000071787,794,,1,2220,direct,mobile
11000071788,-1,,1,,direct,desktop
11000071789,545,20250116.0,1,3480,direct,mobile
11000071790,-1,,1,3300,social,desktop
11000071791,-1,20240126.0,1,840,referral,mobile
11000071792,1455,20240325.0,1,1560,direct,mobile
11000071793,487,20250113.0,1,1500,ads,mobile
11000071794,57,20240309.0,1,960,ads,tablet
11000071795,505,,1,1500,ads,desktop
11000071796,1478,20240320.0,1,3300,ads,desktop
11000071797,-1,,1,1080,social,mobile
11000071798,1089,20240627.0,1,240,direct,mobile
11000071799,1285,20250111.0,1,2100,direct,desktop
11000071800,756,20250217.0,1,2640,referral,mobile
11000071801,1091,,1,3600,direct,mobile
11000071802,-1,20240503.0,1,1140,email,desktop
11000071803,-1,20240217.0,1,960,direct,mobile
11000071804,1354,20240827.0,1,180,ads,mobile
11000071805,1073,20240327.0,1,1020,email,mobile
11000071806,385,,1,3360,referral,desktop
11000071807,-1,20240306.0,1,2100,social,desktop
11000071808,-1,20240104.0,1,3600,social,desktop
11000071809,-1,20240513.0,1,1680,email,mobile
11000071810,-1,20250219.0,1,360,direct,desktop
11000071811,-1,,1,3540,referral,mobile
11000071812,-1,20240225.0,1,2700,direct,desktop
11000071813,666,20240813.0,1,2520,ads,desktop
11000071814,-1,,1,1140,direct,desktop
11000071815,1244,20250207.0,1,3540,direct,mobile
11000071816,1316,,1,1680,ads,desktop
11000071817,146,20250124.0,1,2100,email,mobile
11000071818,-1,20250211.0,1,1080,email,desktop
11000071819,-1,,1,780,social,tablet
11000071820,84,20241120.0,1,,ads,desktop
11000071821,500,20240418.0,1,420,direct,mobile
11000071822,608,20250117.0,1,1560,ads,mobile
11000071823,247,20250208.0,1,1320,email,desktop
11000071824,949,20240405.0,1,720,ads,mobile
11000071825,-1,20241027.0,1,360,referral,mobile
11000071826,1249,20241017.0,1,2760,ads,desktop
11000071827,-1,20240516.0,1,2880,direct,mobile
11000071828,1349,20240224.0,1,1200,referral,desktop
11000071829,584,20240605.0,1,900,ads,desktop
11000071830,-1,,1,540,direct,desktop
11000071831,501,20241010.0,1,360,direct,tablet
11000071832,1280,,1,2460,ads,desktop
11000071833,-1,20241008.0,1,2160,direct,mobile
11000071834,144,,1,2280,direct,desktop
11000071835,-1,20250227.0,1,1380,email,mobile
11000071836,27,20241125.0,1,240,direct,mobile
11000071837,-1,20240401.0,1,3180,social,desktop
11000071838,1011,20240214.0,1,1380,ads,desktop
11000071839,-1,20240402.0,1,1320,ads,desktop
11000071840,1388,20250118.0,1,2580,ads,mobile
11000071841,1167,,1,2880,ads,mobile
11000071842,342,20240327.0,1,1800,direct,desktop
11000071843,1311,,1,1200,direct,tablet
11000071844,1255,20240214.0,1,300,email,desktop
11000071845,1170,20241208.0,1,1260,direct,mobile
11000071846,462,20240102.0,1,1440,ads,mobile
11000071847,824,20240714.0,1,900,email,mobile
11000071848,-1,20240322.0,1,660,ads,desktop
11000071849,12,,1,2880,direct,mobile
11000071850,461,20240509.0,1,420,ads,mobile
11000071851,-1,20250103.0,1,1200,direct,mobile
11000071852,-1,,1,120,social,mobile
11000071853,-1,20240904.0,1,3480,social,mobile
11000071854,1439,20250114.0,1,,ads,desktop
11000071855,-1,,1,420,ads,mobile
11000071856,-1,20240620.0,1,1500,email,mobile
11000071857,676,20250223.0,1,3060,direct,mobile
11000071858,1073,20250120.0,1,3240,direct,tablet
11000071859,-1,,1,840,ads,tablet
11000071860,537,20240730.0,1,1080,social,mobile
11000071861,18,20240123.0,1,3000,direct,desktop
11000071862,1425,20241007.0,1,3060,ads,mobile
11000071863,-1,,1,2280,direct,mobile
11000071864,967,20250102.0,1,3120,direct,mobile
11000071865,308,20240112.0,1,3000,direct,mobile
11000071866,897,,1,3420,social,mobile
11000071867,886,20240518.0,1,3480,ads,desktop
11000071868,-1,20250217.0,1,2580,referral,desktop
11000071869,699,20240620.0,1,960,direct,mobile
11000071870,669,20240123.0,1,360,ads,desktop
11000071871,-1,20240704.0,1,3180,social,mobile
11000071872,544,20250105.0,1,60,referral,mobile
11000071873,255,20240321.0,1,2820,email,tablet
11000071874,-1,20240630.0,1,1740,ads,mobile
11000071875,295,20240709.0,1,420,ads,mobile
11000071876,-1,20240825.0,1,3600,email,mobile
11000071877,499,20240428.0,1,3300,direct,tablet
11000071878,-1,,1,540,referral,tablet
11000071879,306,,1,2400,ads,desktop
11000071880,-1,,1,2700,direct,mobile
11000071881,1006,,1,2520,ads,mobile
11000071882,-1,20240713.0,1,960,direct,tablet
11000071883,700,20250214.0,1,1380,direct,desktop
11000071884,1445,20250113.0,1,720,referral,mobile
11000071885,936,,1,2820,referral,tablet
11000071886,-1,20240502.0,1,2520,email,mobile
11000071887,925,20240508.0,1,3180,direct,mobile
11000071888,879,20250204.0,1,3480,direct,desktop
11000071889,631,20240222.0,1,2160,direct,mobile
11000071890,1406,20240514.0,1,2040,direct,mobile
11000071891,1111,,1,1260,direct,desktop
11000071892,1367,,1,360,ads,desktop
11000071893,594,20240905.0,1,3180,ads,mobile
11000071894,65,,1,1560,direct,mobile
11000071895,-1,20240918.0,1,3480,direct,mobile
11000071896,1086,,1,1200,ads,desktop
11000071897,835,20241201.0,1,2160,referral,mobile
11000071898,19,20241114.0,1,1140,social,desktop
11000071899,-1,,1,720,direct,mobile
11000071900,1144,20240701.0,1,2760,direct,desktop
11000071901,558,,1,2640,direct,mobile
11000071902,-1,20240302.0,1,480,referral,mobile
11000071903,606,20241112.0,1,1980,ads,mobile
11000071904,1371,20240910.0,1,3240,referral,desktop
11000071905,186,20240103.0,1,3000,direct,desktop
11000071906,-1,20240804.0,1,3180,direct,mobile
11000071907,159,20241020.0,1,2040,direct,mobile
11000071908,208,20240226.0,1,2160,referral,mobile
11000071909,-1,20241207.0,1,2880,email,mobile
11000071910,1244,,1,1140,social,desktop
11000071911,402,,1,1920,direct,mobile
11000071912,865,,1,1380,email,desktop
11000071913,-1,20250128.0,1,2520,ads,desktop
11000071914,1051,,1,1320,social,mobile
11000071915,-1,20240209.0,1,1080,email,mobile
11000071916,-1,,1,1740,email,desktop
11000071917,1470,,1,2760,direct,mobile
11000071918,1249,20241206.0,1,2760,direct,mobile
11000071919,-1,20240501.0,1,3300,direct,desktop
11000071920,514,20241016.0,1,1020,referral,tablet
11000071921,669,,1,2160,social,desktop
11000071922,-1,20241110.0,1,2340,direct,tablet
11000071923,781,20240310.0,1,1260,social,mobile
11000071924,-1,,1,1920,social,desktop
11000071925,1241,,1,3420,social,mobile
11000071926,758,20250221.0,1,600,ads,mobile
11000071927,424,20241017.0,1,660,social,desktop
11000071928,1336,20240819.0,1,1200,ads,desktop
11000071929,1498,20250109.0,1,3540,direct,desktop
11000071930,1337,20240107.0,1,3360,social,mobile
11000071931,359,20241013.0,1,2160,ads,mobile
11000071932,-1,,1,60,direct,desktop
11000071933,164,,1,1380,ads,mobile
11000071934,1324,20250113.0,1,2880,email,mobile
11000071935,-1,20241028.0,1,3000,direct,desktop
11000071936,1244,20250131.0,1,1620,ads,mobile
11000071937,30,20250209.0,1,420,direct,mobile
11000071938,-1,20250205.0,1,1020,ads,mobile
11000071939,555,20240125.0,1,1080,social,desktop
11000071940,995,,1,1320,email,mobile
11000071941,1015,20240407.0,1,2460,ads,mobile
11000071942,1242,,1,3600,ads,desktop
11000071943,-1,20240511.0,1,1500,email,desktop
11000071944,-1,20240731.0,1,2460,direct,mobile
11000071945,382,20240821.0,1,2400,direct,desktop
11000071946,-1,20240621.0,1,3240,referral,mobile
11000071947,-1,20240603.0,1,540,direct,desktop
11000071948,807,20240923.0,1,180,ads,desktop
11000071949,41,,1,720,social,mobile
11000071950,302,,1,360,ads,mobile
11000071951,-1,20240530.0,1,1200,email,mobile
11000071952,708,20241211.0,1,1020,ads,tablet
11000071953,-1,20250205.0,1,480,direct,mobile
11000071954,173,,1,2580,email,mobile
11000071955,-1,,1,2880,direct,mobile
11000071956,1252,,1,1920,ads,desktop
11000071957,-1,,1,2160,ads,mobile
11000071958,1378,,1,660,referral,mobile
11000071959,1393,,1,780,social,mobile
11000071960,1338,20250210.0,1,1620,ads,desktop
11000071961,842,20240828.0,1,720,direct,desktop
11000071962,503,,1,2700,social,mobile
11000071963,-1,,1,300,referral,mobile
11000071964,-1,20240525.0,1,,direct,mobile
11000071965,-1,,1,2880,ads,mobile
11000071966,125,,1,1440,referral,desktop
11000071967,175,20250131.0,1,1140,social,mobile
11000071968,92,20241111.0,1,2040,referral,mobile
11000071969,-1,20250108.0,1,2280,direct,desktop
11000071970,823,20241215.0,1,2100,ads,mobile
11000071971,1309,20240502.0,1,3060,ads,mobile
11000071972,278,20240109.0,1,2640,direct,mobile
11000071973,-1,20240121.0,1,1380,social,mobile
11000071974,544,20240202.0,1,420,ads,mobile
11000071975,-1,20240620.0,1,600,ads,desktop
11000071976,42,,1,3060,direct,desktop
11000071977,-1,,1,1980,email,mobile
11000071978,1417,,1,3480,ads,desktop
11000071979,66,,1,2700,ads,mobile
11000071980,404,20240519.0,1,2040,email,desktop
11000071981,881,20240317.0,1,1140,social,desktop
11000071982,846,,1,3060,social,mobile
11000071983,-1,,1,2460,ads,mobile
11000071984,677,20240306.0,1,1500,email,mobile
11000071985,-1,,1,3360,social,mobile
11000071986,-1,20240125.0,1,2280,direct,desktop
11000071987,1001,20240611.0,1,1200,direct,mobile
11000071988,-1,,1,1440,ads,desktop
11000071989,-1,20240620.0,1,3180,email,tablet
11000071990,1223,,1,1860,direct,tablet
11000071991,965,20240422.0,1,3540,ads,tablet
11000071992,-1,20240420.0,1,600,direct,desktop
11000071993,255,20240620.0,1,3240,ads,mobile
11000071994,-1,20240909.0,1,360,email,mobile
11000071995,-1,,1,960,ads,mobile
11000071996,403,,1,2460,social,desktop
11000071997,1453,20250228.0,1,960,direct,desktop
11000071998,776,,1,3480,direct,mobile
11000071999,-1,20240610.0,1,3120,ads,mobile
11000072000,969,,1,3540,referral,mobile
11000072001,-1,20240729.0,1,2040,direct,desktop
11000072002,-1,20241028.0,1,1380,social,mobile
11000072003,-1,,1,1140,referral,desktop
11000072004,-1,20241124.0,1,2760,email,mobile
11000072005,1310,20240109.0,1,1680,ads,mobile
11000072006,1365,20240229.0,1,360,direct,mobile
11000072007,907,,1,900,social,mobile
11000072008,-1,,1,1920,social,mobile
11000072009,1169,,1,3300,referral,desktop
11000072010,50,20240925.0,1,1500,ads,tablet
11000072011,1095,20241109.0,1,420,ads,mobile
11000072012,1177,20241026.0,1,3240,direct,mobile
11000072013,-1,,1,960,ads,desktop
11000072014,1487,20241128.0,1,780,ads,mobile
11000072015,-1,20250101.0,1,2880,direct,mobile
11000072016,107,20240505.0,1,360,ads,desktop
11000072017,-1,,1,2460,direct,mobile
11000072018,1359,20240625.0,1,2040,social,mobile
11000072019,-1,20240703.0,1,2100,direct,mobile
11000072020,858,20241016.0,1,2580,social,mobile
11000072021,-1,20241112.0,1,180,ads,mobile
11000072022,913,,1,720,direct,mobile
11000072023,1401,20240225.0,1,1080,social,tablet
11000072024,1427,,1,2400,referral,mobile
11000072025,951,20241107.0,1,1620,social,desktop
11000072026,-1,20241215.0,1,1560,direct,desktop
11000072027,785,,1,240,ads,mobile
11000072028,1001,20250214.0,1,2940,referral,desktop
11000072029,275,20240508.0,1,2460,ads,mobile
11000072030,215,,1,,direct,mobile
11000072031,-1,20250121.0,1,1680,referral,mobile
11000072032,648,20250204.0,1,3540,email,mobile
11000072033,-1,20241220.0,1,3240,direct,mobile
11000072034,-1,,1,2580,social,desktop
11000072035,842,,1,1980,direct,mobile
11000072036,1124,,1,3480,social,desktop
11000072037,576,,1,2940,referral,mobile
11000072038,160,20240709.0,1,3480,email,desktop
11000072039,1084,,1,2460,social,mobile
11000072040,879,,1,1380,email,mobile
11000072041,-1,,1,360,direct,mobile
11000072042,260,20240127.0,1,1320,email,mobile
11000072043,952,,1,2280,ads,mobile
11000072044,-1,20240414.0,1,2700,ads,desktop
11000072045,-1,20241225.0,1,,ads,desktop
11000072046,-1,,1,,ads,desktop
11000072047,569,20240603.0,1,300,ads,mobile
11000072048,1030,20240824.0,1,2580,direct,desktop
11000072049,-1,,1,1380,direct,mobile
11000072050,1025,20240904.0,1,2160,referral,mobile
11000072051,-1,20240411.0,1,,email,mobile
11000072052,1399,20240122.0,1,1200,direct,desktop
11000072053,1097,20240213.0,1,1740,direct,desktop
11000072054,13,,1,1500,ads,desktop
11000072055,-1,20240911.0,1,,email,desktop
11000072056,-1,,1,600,direct,desktop
11000072057,-1,20240621.0,1,3060,direct,mobile
11000072058,1042,20240608.0,1,360,social,mobile
11000072059,787,20240117.0,1,2220,direct,mobile
11000072060,-1,20250217.0,1,3240,ads,mobile
11000072061,10,,1,2400,ads,mobile
11000072062,-1,,1,2160,direct,mobile
11000072063,-1,20240523.0,1,2760,direct,mobile
11000072064,461,20250107.0,1,1620,direct,mobile
11000072065,1198,20240506.0,1,840,ads,mobile
11000072066,545,20250121.0,1,1920,email,mobile
11000072067,-1,,1,3480,email,mobile
11000072068,380,,1,1020,referral,desktop
11000072069,563,,1,3480,direct,mobile
11000072070,379,20240502.0,1,2580,ads,mobile
11000072071,-1,,1,1800,referral,mobile
11000072072,1122,20240722.0,1,2280,email,mobile
11000072073,561,,1,3600,ads,mobile
11000072074,-1,20241107.0,1,840,direct,mobile
11000072075,83,20240129.0,1,3420,referral,desktop
11000072076,1309,20240609.0,1,3240,direct,mobile
11000072077,-1,,1,2340,social,mobile
11000072078,1017,,1,3240,referral,desktop
11000072079,-1,20240511.0,1,1380,social,mobile
11000072080,335,,1,3420,direct,desktop
11000072081,-1,20240120.0,1,2160,ads,mobile
11000072082,864,20240211.0,1,1860,email,desktop
11000072083,1495,20240617.0,1,1860,referral,mobile
11000072084,232,,1,3600,direct,tablet
11000072085,729,20240923.0,1,2940,direct,desktop
11000072086,-1,20240711.0,1,3360,direct,mobile
11000072087,-1,20241225.0,1,1740,referral,mobile
11000072088,859,20240808.0,1,3420,ads,mobile
11000072089,-1,20241016.0,1,2580,ads,mobile
11000072090,-1,20241004.0,1,,direct,mobile
11000072091,14,20241101.0,1,1380,ads,mobile
11000072092,704,20240416.0,1,2160,ads,mobile
11000072093,237,20241028.0,1,1980,email,desktop
11000072094,1323,20240618.0,1,1740,referral,mobile
11000072095,-1,20250226.0,1,3000,referral,mobile
11000072096,-1,,1,1080,referral,mobile
11000072097,117,20240108.0,1,3300,referral,tablet
11000072098,1105,20241111.0,1,2880,direct,mobile
11000072099,-1,,1,2940,direct,mobile
11000072100,84,20250210.0,1,1860,direct,mobile
11000072101,77,20241007.0,1,1980,social,desktop
11000072102,668,20240110.0,1,2340,ads,mobile
11000072103,-1,20240805.0,1,660,direct,desktop
11000072104,555,,1,1020,direct,mobile
11000072105,-1,20240302.0,1,3060,direct,mobile
11000072106,572,20241011.0,1,1800,direct,mobile
11000072107,720,20240428.0,1,,ads,desktop
11000072108,501,20240626.0,1,2580,referral,mobile
11000072109,1496,,1,3600,direct,mobile
11000072110,1225,20250131.0,1,3360,direct,mobile
11000072111,231,20250216.0,1,1620,direct,mobile
11000072112,-1,20240905.0,1,1260,email,mobile
11000072113,1373,,1,2520,referral,desktop
11000072114,417,,1,540,ads,desktop
11000072115,-1,,1,3240,ads,mobile
11000072116,810,,1,2880,direct,desktop
11000072117,-1,20240628.0,1,480,social,mobile
11000072118,-1,20241218.0,1,2160,direct,mobile
11000072119,-1,20241128.0,1,,direct,mobile
11000072120,1138,,1,2460,direct,tablet
11000072121,47,20240901.0,1,2820,email,mobile
11000072122,123,20241113.0,1,1440,direct,mobile
11000072123,798,20240201.0,1,2400,direct,mobile
11000072124,589,,1,900,direct,desktop
11000072125,769,20240122.0,1,420,direct,mobile
11000072126,-1,20241027.0,1,480,email,mobile
11000072127,855,,1,2340,ads,mobile
11000072128,1048,,1,1380,direct,desktop
11000072129,-1,,1,780,social,mobile
11000072130,1040,,1,720,direct,mobile
11000072131,258,20240414.0,1,1380,direct,mobile
11000072132,-1,,1,240,direct,desktop
11000072133,853,20240814.0,1,,email,mobile
11000072134,-1,,1,3180,direct,mobile
11000072135,1392,,1,2820,direct,desktop
11000072136,947,20240812.0,1,180,direct,desktop
11000072137,-1,20241023.0,1,,ads,desktop
11000072138,1212,20250301.0,1,420,referral,mobile
11000072139,-1,20240418.0,1,2040,email,desktop
11000072140,-1,,1,2580,email,mobile
11000072141,822,20250228.0,1,3060,direct,mobile
11000072142,947,20241128.0,1,2340,referral,desktop
11000072143,124,20250219.0,1,840,direct,mobile
11000072144,-1,,1,3120,ads,mobile
11000072145,-1,,1,1680,ads,mobile
11000072146,158,20240614.0,1,660,ads,mobile
11000072147,489,20240709.0,1,,direct,mobile
11000072148,821,20241110.0,1,2100,ads,mobile
11000072149,1152,20240220.0,1,360,ads,mobile
11000072150,-1,20241023.0,1,1260,direct,desktop
11000072151,-1,20241017.0,1,1140,email,desktop
11000072152,190,20241119.0,1,1380,direct,mobile
11000072153,1256,20250219.0,1,2400,social,mobile
11000072154,-1,,1,600,social,desktop
11000072155,-1,,1,540,direct,mobile
11000072156,-1,20240507.0,1,1920,social,desktop
11000072157,361,20240604.0,1,2940,ads,mobile
11000072158,-1,20250108.0,1,2940,ads,mobile
11000072159,746,20240224.0,1,360,direct,mobile
11000072160,1311,20240505.0,1,120,ads,mobile
11000072161,214,,1,360,social,mobile
11000072162,-1,,1,2040,referral,tablet
11000072163,1121,,1,960,referral,mobile
11000072164,-1,20240716.0,1,1320,ads,desktop
11000072165,136,,1,1920,referral,desktop
11000072166,738,,1,,ads,mobile
11000072167,-1,,1,240,ads,mobile
11000072168,-1,20240630.0,1,2460,ads,mobile
11000072169,207,20250103.0,1,3000,direct,mobile
11000072170,-1,20240623.0,1,2580,direct,mobile
11000072171,518,,1,1320,referral,mobile
11000072172,1458,,1,2280,direct,mobile
11000072173,-1,,1,660,email,mobile
11000072174,378,20241011.0,1,540,ads,mobile
11000072175,1181,,1,780,ads,mobile
11000072176,1196,20250219.0,1,960,email,mobile
11000072177,1429,,1,600,referral,mobile
11000072178,245,20241229.0,1,,referral,mobile
11000072179,-1,20240103.0,1,840,ads,desktop
11000072180,1352,,1,960,direct,mobile
11000072181,-1,20240702.0,1,1620,ads,mobile
11000072182,-1,,1,3120,direct,desktop
11000072183,965,,1,,direct,mobile
11000072184,-1,20240920.0,1,2820,ads,mobile
11000072185,619,,1,2640,referral,mobile
11000072186,1107,20240320.0,1,1920,ads,desktop
11000072187,-1,20250127.0,1,1680,ads,mobile
11000072188,271,,1,480,social,desktop
11000072189,612,20240709.0,1,300,social,mobile
11000072190,78,,1,840,social,mobile
11000072191,41,,1,360,referral,mobile
11000072192,1396,,1,1980,referral,mobile
11000072193,532,,1,1800,direct,tablet
11000072194,222,,1,2340,direct,desktop
11000072195,465,20241218.0,1,420,ads,mobile
11000072196,1438,20240404.0,1,840,direct,mobile
11000072197,-1,,1,3180,direct,mobile
11000072198,827,,1,2340,ads,tablet
11000072199,884,20240924.0,1,3360,email,mobile
11000072200,398,20241122.0,1,3000,referral,mobile
11000072201,-1,20250225.0,1,300,direct,desktop
11000072202,143,20240202.0,1,300,referral,mobile
11000072203,-1,20240811.0,1,3540,email,mobile
11000072204,-1,20240208.0,1,600,direct,mobile
11000072205,283,20240805.0,1,1920,email,desktop
11000072206,515,20240620.0,1,1620,direct,mobile
11000072207,1397,,1,2220,direct,desktop
11000072208,-1,20241217.0,1,2820,ads,mobile
11000072209,1186,20240107.0,1,3240,email,tablet
11000072210,411,,1,480,referral,mobile
11000072211,-1,20250223.0,1,600,ads,desktop
11000072212,846,20240513.0,1,300,email,desktop
11000072213,1288,20241006.0,1,2280,direct,mobile
11000072214,1171,,1,360,ads,mobile
11000072215,450,20240922.0,1,,ads,mobile
11000072216,410,20250112.0,1,3420,ads,mobile
11000072217,-1,20240531.0,1,3600,ads,mobile
11000072218,-1,,1,960,referral,mobile
11000072219,156,,1,540,direct,desktop
11000072220,-1,20240810.0,1,2280,social,mobile
11000072221,-1,20240221.0,1,2820,ads,mobile
11000072222,668,20240321.0,1,2280,direct,mobile
11000072223,427,20250222.0,1,600,ads,mobile
11000072224,-1,,1,660,social,mobile
11000072225,1397,,1,2280,direct,desktop
11000072226,758,,1,2580,referral,mobile
11000072227,152,20240905.0,1,780,email,mobile
11000072228,104,20240318.0,1,1080,referral,tablet
11000072229,261,20240617.0,1,2340,referral,desktop
11000072230,-1,20240920.0,1,3000,direct,mobile
11000072231,449,20240621.0,1,2580,ads,mobile
11000072232,1344,20240922.0,1,180,direct,mobile
11000072233,-1,20240627.0,1,1680,referral,desktop
11000072234,911,20241118.0,1,,social,mobile
11000072235,-1,20241115.0,1,2160,ads,tablet
11000072236,-1,20250223.0,1,2820,ads,desktop
11000072237,510,20240406.0,1,2820,email,mobile
11000072238,371,,1,1500,email,mobile
11000072239,1146,20241207.0,1,1740,referral,mobile
11000072240,-1,20241204.0,1,300,referral,mobile
11000072241,659,20240819.0,1,1920,email,desktop
11000072242,489,20240823.0,1,1920,direct,mobile
11000072243,1157,20240516.0,1,2700,ads,desktop
11000072244,1452,20240321.0,1,2160,direct,mobile
11000072245,1103,,1,3000,direct,desktop
11000072246,155,20240907.0,1,360,email,mobile
11000072247,-1,20240907.0,1,3300,direct,mobile
11000072248,183,20240323.0,1,3060,direct,desktop
11000072249,1368,,1,2460,email,mobile
11000072250,651,,1,1920,ads,desktop
11000072251,859,20241123.0,1,3420,ads,desktop
11000072252,-1,20240425.0,1,960,ads,mobile
11000072253,-1,20241216.0,1,660,direct,desktop
11000072254,1312,,1,420,referral,desktop
11000072255,-1,20240927.0,1,900,referral,desktop
11000072256,85,20240211.0,1,1440,ads,desktop
11000072257,259,20240813.0,1,3480,direct,desktop
11000072258,758,,1,1860,direct,mobile
11000072259,-1,20240126.0,1,840,direct,mobile
11000072260,-1,20240123.0,1,2700,ads,mobile
11000072261,-1,,1,2700,ads,mobile
11000072262,313,20240517.0,1,60,direct,desktop
11000072263,28,20240930.0,1,3600,ads,mobile
11000072264,604,20240729.0,1,,ads,desktop
11000072265,1077,20240126.0,1,2760,ads,mobile
11000072266,1278,20240123.0,1,1200,direct,mobile
11000072267,773,20240130.0,1,3060,social,mobile
11000072268,723,20240708.0,1,1740,social,mobile
11000072269,-1,,1,2100,ads,mobile
11000072270,-1,,1,2340,email,mobile
11000072271,621,,1,1080,ads,mobile
11000072272,810,20241105.0,1,300,referral,mobile
11000072273,398,20250108.0,1,,ads,mobile
11000072274,1242,,1,1260,referral,mobile
11000072275,298,20250105.0,1,1980,ads,mobile
11000072276,1401,,1,1740,referral,desktop
11000072277,-1,20240328.0,1,1380,ads,mobile
11000072278,917,20240213.0,1,,direct,desktop
11000072279,-1,20240910.0,1,60,ads,desktop
11000072280,-1,20240601.0,1,2160,direct,mobile
11000072281,-1,20250126.0,1,1200,direct,desktop
11000072282,1250,20240709.0,1,2520,ads,mobile
11000072283,-1,,1,1980,direct,desktop
11000072284,1057,20240409.0,1,1680,ads,mobile
11000072285,143,,1,1260,direct,tablet
11000072286,1154,20250205.0,1,1320,direct,desktop
11000072287,1214,20250107.0,1,3480,email,mobile
11000072288,-1,,1,540,ads,mobile
11000072289,-1,20240105.0,1,840,email,mobile
11000072290,1498,20240913.0,1,1020,direct,desktop
11000072291,-1,20240812.0,1,1140,referral,desktop
11000072292,-1,20241031.0,1,3180,social,mobile
11000072293,-1,20250122.0,1,2520,direct,mobile
11000072294,-1,,1,360,referral,mobile
11000072295,24,,1,540,ads,mobile
11000072296,-1,20240707.0,1,3240,social,mobile
11000072297,411,,1,1680,email,mobile
11000072298,-1,,1,3480,email,mobile
11000072299,-1,20240313.0,1,1140,direct,desktop
11000072300,836,20240521.0,1,1740,social,mobile
11000072301,495,,1,780,social,mobile
11000072302,1329,20240921.0,1,,referral,desktop
11000072303,677,,1,2220,email,mobile
11000072304,1041,20240228.0,1,1680,social,mobile
11000072305,212,20241022.0,1,3360,direct,mobile
11000072306,1004,20241213.0,1,3120,social,desktop
11000072307,1436,,1,2760,direct,desktop
11000072308,1491,,1,2880,direct,mobile
11000072309,1037,,1,2280,direct,desktop
11000072310,343,20240604.0,1,660,direct,mobile
11000072311,-1,20240601.0,1,1140,email,mobile
11000072312,1135,20241127.0,1,420,referral,desktop
11000072313,312,,1,,ads,mobile
11000072314,1179,,1,780,ads,desktop
11000072315,1213,20241105.0,1,3480,direct,mobile
11000072316,85,,1,1560,email,mobile
11000072317,-1,20240925.0,1,2700,direct,mobile
11000072318,-1,,1,2040,referral,tablet
11000072319,-1,20250216.0,1,1500,ads,desktop
11000072320,-1,20240201.0,1,2760,ads,desktop
11000072321,-1,20240616.0,1,2100,direct,mobile
11000072322,-1,20250101.0,1,2280,ads,mobile
11000072323,-1,20240915.0,1,2640,direct,desktop
11000072324,1161,,1,1500,social,desktop
11000072325,-1,20240218.0,1,300,direct,mobile
11000072326,-1,20240509.0,1,,direct,mobile
11000072327,1302,,1,,ads,mobile
11000072328,424,20240120.0,1,2700,ads,mobile
11000072329,150,,1,3480,direct,mobile
11000072330,189,,1,2880,direct,desktop
11000072331,1005,20240823.0,1,1500,social,desktop
11000072332,1463,20240505.0,1,240,ads,desktop
11000072333,279,,1,3480,ads,desktop
11000072334,295,20240611.0,1,2400,direct,mobile
11000072335,979,20240410.0,1,1500,direct,mobile
11000072336,1025,20240428.0,1,780,social,mobile
11000072337,1255,20250103.0,1,1920,email,desktop
11000072338,749,,1,1620,email,mobile
11000072339,724,20241017.0,1,2280,referral,tablet
11000072340,1316,20250112.0,1,1560,referral,mobile
11000072341,716,20241114.0,1,2400,ads,desktop
11000072342,-1,,1,3480,direct,desktop
11000072343,983,,1,480,direct,mobile
11000072344,530,,1,1560,ads,mobile
11000072345,-1,,1,1500,direct,desktop
11000072346,-1,20241015.0,1,3540,direct,mobile
11000072347,608,20250202.0,1,1320,referral,mobile
11000072348,-1,,1,480,ads,desktop
11000072349,-1,,1,2280,referral,desktop
11000072350,1236,20250203.0,1,2580,referral,desktop
11000072351,522,20240625.0,1,3240,direct,mobile
11000072352,1039,20241027.0,1,720,email,mobile
11000072353,1119,20240815.0,1,2880,direct,mobile
11000072354,1151,20250226.0,1,3240,ads,mobile
11000072355,682,20240904.0,1,1320,ads,mobile
11000072356,-1,20241217.0,1,3240,email,mobile
11000072357,1275,20240120.0,1,480,social,desktop
11000072358,530,20250121.0,1,3000,ads,mobile
11000072359,340,20240916.0,1,2520,direct,mobile
11000072360,1435,,1,1320,referral,desktop
11000072361,-1,,1,480,direct,mobile
11000072362,1112,,1,,email,mobile
11000072363,-1,,1,2820,email,mobile
11000072364,1017,20240613.0,1,180,social,mobile
11000072365,1425,20240825.0,1,1440,direct,desktop
11000072366,155,20241111.0,1,600,referral,mobile
11000072367,-1,20240329.0,1,2400,direct,mobile
11000072368,-1,20240604.0,1,3360,social,mobile
11000072369,-1,,1,240,direct,mobile
11000072370,-1,,1,3540,direct,mobile
11000072371,444,20250115.0,1,3180,referral,desktop
11000072372,-1,20241214.0,1,1320,referral,mobile
11000072373,-1,20240224.0,1,2760,direct,mobile
11000072374,780,,1,1560,direct,mobile
