payment_id,order_id,tiempo_id,amount,method,status,transaction_ref
7000009600,1000009600,20240323.0,48024.9,CARD,PAID,TX-6ZS1HB4O83BB
7000009601,1000009601,20241217.0,24422.4,GATEWAY,PAID,TX-AVZY2SX0LE2K
7000009602,1000009602,20240104.0,19350.0,CARD,PAID,TX-2Q1IHKH3BCS5
7000009603,1000009603,20240717.0,51226.56,GATEWAY,PAID,TX-YJV136KJL9H7
7000009604,1000009604,20240416.0,23522.4,TRANSFER,PAID,TX-X7Y04EJQHH4Z
7000009605,1000009605,,35985.0,CARD,PAID,TX-90O89SVKJKLP
7000009606,1000009606,,18676.35,CARD,PAID,TX-TC7VRJ1WFDA7
7000009607,1000009607,20240422.0,73727.4,CARD,PAID,TX-EU086JEPD6AP
7000009608,1000009608,20240528.0,81510.12,GATEWAY,PAID,TX-9H9KGHSHO3MR
7000009609,1000009609,20240814.0,13068.0,CASH,PAID,TX-K1E8L17FBWPQ
7000009610,1000009610,20240829.0,51727.5,CARD,PAID,TX-V4FEJQ0Y1STQ
7000009611,1000009611,20240713.0,54488.4,CARD,PAID,TX-HD2R9LNR7CZA
7000009612,1000009612,,63026.16,CARD,FAILED,
7000009613,1000009613,,58372.5,GATEWAY,PAID,TX-VL5JCWZ2R08T
7000009614,1000009614,,35574.0,CASH,PAID,TX-H0IN6T3E6YMH
7000009615,1000009615,,50505.0,CARD,PENDING,
7000009616,1000009616,20241225.0,109480.8,CASH,PAID,TX-O25KBDOJ2S1C
7000009617,1000009617,20240917.0,47454.75,CARD,PAID,TX-79GKDF3PPHMY
7000009618,1000009618,,80449.88,CASH,FAILED,
7000009619,1000009619,,16008.3,CARD,PAID,TX-X5I2WFMI5ND0
7000009620,1000009620,,79315.5,CARD,PAID,TX-556WQHTL8WVY
7000009621,1000009621,20241008.0,57800.25,CARD,PAID,TX-SH60FII0NQKE
7000009622,1000009622,,35574.0,CARD,FAILED,
7000009623,1000009623,20240102.0,37933.5,CARD,PAID,TX-WMB0RX2VUZHL
7000009624,1000009624,,27442.8,CARD,PAID,TX-WV28SU1PE3JN
7000009625,1000009625,20241013.0,99645.6,CARD,PAID,TX-RN71OP4QES1L
7000009626,1000009626,,49116.0,CARD,PAID,TX-EXAWHEIBJKMF
7000009627,1000009627,20240311.0,30540.0,CARD,PAID,TX-LK7D3QU7U5FH
7000009628,1000009628,20240712.0,15652.56,CASH,PAID,TX-X773QVLZS6OA
7000009629,1000009629,20240723.0,42688.8,TRANSFER,PAID,TX-VACE7DS3GFLB
7000009630,1000009630,20250128.0,102504.75,GATEWAY,PAID,TX-N6LJQV270L3B
7000009631,1000009631,20241217.0,56900.25,CASH,PAID,TX-3Q80UR7SX4Z7
7000009632,1000009632,20241021.0,27636.0,CARD,PAID,TX-WFL30K2IPJ58
7000009633,1000009633,20240325.0,56029.05,CARD,PAID,TX-2Y71YT0ZNTLW
7000009634,1000009634,,55350.0,CARD,PAID,TX-3DZ5GP38IELN
7000009635,1000009635,,29940.0,GATEWAY,PENDING,
7000009636,1000009636,,35574.0,CASH,PAID,TX-TQUKT7RCXA93
7000009637,1000009637,20240324.0,16020.0,CARD,PAID,TX-IKIH07AL3ENZ
7000009638,1000009638,,50205.0,GATEWAY,PAID,TX-72YVORXC51U2
7000009639,1000009639,20241225.0,37200.0,GATEWAY,PAID,TX-5AMJUWA0QL97
7000009640,1000009640,20241224.0,43888.8,CARD,PAID,TX-160LTK2QX8WC
7000009641,1000009641,20240223.0,55213.88,CARD,PAID,TX-T0Z6VK19VEE4
7000009642,1000009642,,16073.4,GATEWAY,PAID,TX-JWY4EL1GAI9D
7000009643,1000009643,20250129.0,116849.7,TRANSFER,PAID,TX-RS1VTB624DEI
7000009644,1000009644,20240411.0,66392.7,CASH,PAID,TX-1AZQV6XHZRO6
7000009645,1000009645,20240710.0,45060.0,GATEWAY,PAID,TX-82B9DQ6DMK7Q
7000009646,1000009646,,52927.5,CARD,FAILED,
7000009647,1000009647,20240427.0,17787.0,CARD,PAID,TX-ZFN4COLL8T5E
7000009648,1000009648,,21065.7,CARD,PAID,TX-DE02Z913RIWE
7000009649,1000009649,,45186.0,CARD,PAID,TX-0A2E13NH5WG4
7000009650,1000009650,,27074.64,GATEWAY,PAID,TX-6APJXDE1LT33
7000009651,1000009651,,50994.0,CARD,PAID,TX-R9CFI5HA931S
7000009652,1000009652,20241111.0,52927.5,CARD,PAID,TX-7MJA7TSADUTX
7000009653,1000009653,20241217.0,19350.0,GATEWAY,PAID,TX-8FYMC7VAUXZ6
7000009654,1000009654,,25613.28,CASH,PAID,TX-20B44QR4COGH
7000009655,1000009655,,65957.1,CASH,PAID,TX-OQVDGZFNU5FS
7000009656,1000009656,,55650.0,GATEWAY,REFUNDED,TX-J6FYKFCNAP0O
7000009657,1000009657,20240521.0,39433.5,GATEWAY,PAID,TX-7GX18AG0DNB5
7000009658,1000009658,20250221.0,50368.35,CARD,PAID,TX-QSMGP56RI7G8
7000009659,1000009659,20240707.0,36300.0,CARD,PAID,TX-6ZR6YVE90O33
7000009660,1000009660,,40075.2,CASH,PAID,TX-HVCZUQ09RF8F
7000009661,1000009661,20241207.0,43588.8,GATEWAY,PAID,TX-TBF7QK538Y0Z
7000009662,1000009662,,29867.4,GATEWAY,FAILED,
7000009663,1000009663,20240516.0,31846.8,GATEWAY,REFUNDED,TX-VUPYTI816611
7000009664,1000009664,20241112.0,28488.0,GATEWAY,PAID,TX-4G8KM9ES89O6
7000009665,1000009665,,30240.0,CARD,PAID,TX-BU0IJG99C8QA
7000009666,1000009666,20240614.0,79525.8,GATEWAY,PAID,TX-I9UMHZRRU4I2
7000009667,1000009667,20240701.0,26136.0,GATEWAY,PAID,TX-61KB7OFW48C2
7000009668,1000009668,20241130.0,36300.0,CASH,PAID,TX-4QYF6HYXUJN6
7000009669,1000009669,20241226.0,97985.4,CARD,PAID,TX-KJRVZEA5RA3U
7000009670,1000009670,20240920.0,72570.96,CASH,PAID,TX-IUSGR9FQKZT0
7000009671,1000009671,,17787.0,CASH,PAID,TX-KXUWIT0SYT1B
7000009672,1000009672,20240728.0,50094.0,CARD,PAID,TX-X03RDHO6Z8I2
7000009673,1000009673,20240829.0,14694.0,CARD,PAID,TX-UQIUKL1IYMSQ
7000009674,1000009674,,14268.0,CARD,PAID,TX-ZC44UOHUA5ZD
7000009675,1000009675,,17242.5,CASH,PAID,TX-FPRQSQTCXOA5
7000009676,1000009676,,45723.24,GATEWAY,FAILED,
7000009677,1000009677,,68970.0,CASH,FAILED,
7000009678,1000009678,20240724.0,19287.0,CARD,PAID,TX-7MXWFM6DCLHB
7000009679,1000009679,,33870.0,CARD,REFUNDED,TX-COES2F9H4CD9
7000009680,1000009680,20240715.0,78519.0,GATEWAY,PAID,TX-NFV71OU00W67
7000009681,1000009681,,42582.0,CARD,PAID,TX-APM93VU3W542
7000009682,1000009682,20241008.0,42688.8,CARD,PAID,TX-2A0RB4MPAXFT
7000009683,1000009683,20241218.0,45520.2,CARD,PAID,TX-Y8N1HLGGPX55
7000009684,1000009684,20240509.0,88020.0,CARD,PAID,TX-B5MU3Q9V2LK3
7000009685,1000009685,20240505.0,38419.92,CASH,PAID,TX-G5LR7F7DXMHR
7000009686,1000009686,20240624.0,34485.0,CASH,PAID,TX-YOHTMVFC746N
7000009687,1000009687,20250119.0,115264.2,CARD,PAID,TX-UIRGBCIL10RO
7000009688,1000009688,20240725.0,18987.0,CARD,PAID,TX-BHV4KMOZPNUP
7000009689,1000009689,,93109.5,CARD,FAILED,
7000009690,1000009690,20241219.0,26136.0,TRANSFER,PAID,TX-H8QWG2HIZXXH
7000009691,1000009691,20250226.0,55650.0,GATEWAY,PAID,TX-ST3UBX7QSKPR
7000009692,1000009692,20240502.0,28459.2,CARD,PAID,TX-NYJ05B0IA6AK
7000009693,1000009693,,84990.0,CARD,FAILED,
7000009694,1000009694,20240121.0,44104.5,CASH,PAID,TX-NAAE98LZPK0D
7000009695,1000009695,20240625.0,13706.64,CARD,PAID,TX-Q0L280T2CEMI
7000009696,1000009696,20241020.0,18142.5,CARD,PAID,TX-KNQO3NQ5X707
7000009697,1000009697,20240409.0,29940.0,CARD,PAID,TX-APLFOI0B608E
7000009698,1000009698,20240305.0,14921.4,GATEWAY,PAID,TX-JQ0DTNZJLK6R
7000009699,1000009699,20250108.0,30782.16,CARD,PAID,TX-VZQ147G5MQ4H
7000009700,1000009700,,24722.4,GATEWAY,PAID,TX-DSGFZ3D9QLBP
7000009701,1000009701,,35711.7,CARD,PAID,TX-HE23WYQHNCK2
7000009702,1000009702,,18142.5,CARD,PAID,TX-9L3P5XDBX1TB
7000009703,1000009703,20240915.0,42282.0,CARD,PAID,TX-WJ8O1QPQACBF
7000009704,1000009704,20241003.0,24722.4,CARD,PAID,TX-LKAVZDHML4HD
7000009705,1000009705,,65514.0,CARD,PAID,TX-VNL9ESHNP34D
7000009706,1000009706,,79908.0,GATEWAY,FAILED,
7000009707,1000009707,20240513.0,39315.0,CARD,PAID,TX-C89SXWGP46QH
7000009708,1000009708,20240916.0,27442.8,CASH,PAID,TX-QUTC08668KI6
7000009709,1000009709,20240512.0,14229.6,CASH,PAID,TX-LHIDFOS1FE4P
7000009710,1000009710,20240903.0,28967.4,CASH,PAID,TX-UOERQUGSTMH0
7000009711,1000009711,,43451.1,CARD,PAID,TX-CBPK19NLWUBW
7000009712,1000009712,20240521.0,13068.0,CASH,PAID,TX-LWVZHKIELQ80
7000009713,1000009713,20240314.0,17787.0,CARD,PAID,TX-K65B5GBYBH2D
7000009714,1000009714,,53724.0,CARD,PAID,TX-I5R528IU55HM
7000009715,1000009715,,55686.3,GATEWAY,PAID,TX-VC1G4RYC7G7Z
7000009716,1000009716,,26136.0,CARD,FAILED,
7000009717,1000009717,20240222.0,17535.0,CARD,PAID,TX-UEMIOOPJH5N6
7000009718,1000009718,20240304.0,16008.3,CARD,PAID,TX-W67D32F6T33I
7000009719,1000009719,20240328.0,40104.0,GATEWAY,PAID,TX-983BSQ9NRHMC
7000009720,1000009720,20240808.0,43665.03,GATEWAY,PAID,TX-K2M8V3CJHM5T
7000009721,1000009721,20250203.0,19050.0,GATEWAY,PAID,TX-ZMSHFHH0VHIU
7000009722,1000009722,20240805.0,15129.6,CARD,PAID,TX-15HVS8T1XRX3
7000009723,1000009723,20240802.0,26136.0,CASH,PAID,TX-GUJJN519P5GX
7000009724,1000009724,20241030.0,28488.0,CARD,PAID,TX-ICETQTRRCF9H
7000009725,1000009725,20241208.0,17235.0,CARD,PAID,TX-HKVADJJJDERN
7000009726,1000009726,,36774.0,CARD,FAILED,
7000009727,1000009727,,27336.0,GATEWAY,PAID,TX-FEVJS9JW3YPF
7000009728,1000009728,,35985.0,CARD,PENDING,
7000009729,1000009729,,70131.6,CASH,PAID,TX-TN4535VZ644T
7000009730,1000009730,20240702.0,28459.2,CARD,PAID,TX-UTWDY509NPDT
7000009731,1000009731,20241203.0,35685.0,CARD,PAID,TX-8GBS8MVXT3V9
7000009732,1000009732,,43560.0,CASH,PAID,TX-EEJ5N1QAQLMI
7000009733,1000009733,,46012.35,CARD,PAID,TX-E9ARY0T2H5S9
7000009734,1000009734,20240602.0,32016.6,TRANSFER,PAID,TX-8P84CMIDV8JO
7000009735,1000009735,,81384.6,CASH,PAID,TX-RWKFT5YIFA9S
7000009736,1000009736,20240228.0,12414.6,CARD,PAID,TX-7W0JBCJWMJIZ
7000009737,1000009737,,27036.0,GATEWAY,PAID,TX-7HK9BFY3WNHG
7000009738,1000009738,20240908.0,12414.6,TRANSFER,PAID,TX-ISVR3I7R8YVZ
7000009739,1000009739,20240825.0,26136.0,CARD,PAID,TX-MBBN947ICEEP
7000009740,1000009740,20240918.0,25613.28,TRANSFER,PAID,TX-L1LELRV3R14I
7000009741,1000009741,20240530.0,86031.0,CASH,PAID,TX-PR0RKXGCC34F
7000009742,1000009742,,84830.28,CARD,PAID,TX-CWTT0A1Q6ICV
7000009743,1000009743,20250131.0,34303.5,CASH,PAID,TX-Y8MFZ5V8VB8K
7000009744,1000009744,,14483.7,CARD,PAID,TX-ZD0MC38D6LCZ
7000009745,1000009745,20240121.0,55650.0,CARD,PAID,TX-TOPHT2ZUK7JP
7000009746,1000009746,20240114.0,15420.0,CARD,PAID,TX-PKNQCWIJI61W
7000009747,1000009747,20240720.0,44460.0,GATEWAY,PAID,TX-HTVVEJOCHPZX
7000009748,1000009748,20240618.0,13968.0,GATEWAY,PAID,TX-V1FQZGT1G81B
7000009749,1000009749,20240731.0,28967.4,CASH,PAID,TX-R8OR11XEC8PI
7000009750,1000009750,,18442.5,GATEWAY,PAID,TX-MAXZN8Z6BPG7
7000009751,1000009751,20241112.0,30564.6,TRANSFER,PAID,TX-Y4LYK64K1AQ9
7000009752,1000009752,,29882.16,CARD,FAILED,
7000009753,1000009753,,35503.5,GATEWAY,PAID,TX-259OUSCKN0EK
7000009754,1000009754,20240503.0,15729.6,GATEWAY,PAID,TX-TJTQXPMAIK8H
7000009755,1000009755,20240224.0,57172.5,CASH,PAID,TX-MYQ68M3J56VI
7000009756,1000009756,,17242.5,TRANSFER,PAID,TX-FIXOSCP34Y0M
7000009757,1000009757,20240102.0,40404.0,CARD,PAID,TX-RSHFRYRO7AK2
7000009758,1000009758,20241101.0,69420.12,CASH,PAID,TX-8LT6XZ43R7PI
7000009759,1000009759,20240908.0,45738.0,CASH,PAID,TX-EXCLHPFPULRM
7000009760,1000009760,20241124.0,55539.0,CASH,PAID,TX-NDEZIS5472U3
7000009761,1000009761,,57256.8,CARD,PAID,TX-QLLLMZ83K0XS
7000009762,1000009762,20241119.0,76875.9,CARD,PAID,TX-6QBNRJWO74HZ
7000009763,1000009763,20240308.0,31392.0,GATEWAY,PAID,TX-UUYD67WDQUT4
7000009764,1000009764,20240516.0,70276.8,CARD,PAID,TX-NBPG8JKLHTK3
7000009765,1000009765,,39433.5,GATEWAY,PAID,TX-Q1PM87TX6W24
7000009766,1000009766,20250123.0,61238.1,CASH,PAID,TX-EHQSAJ4C6N6M
7000009767,1000009767,20240902.0,15429.6,CARD,PAID,TX-5GE85WDO3UOJ
7000009768,1000009768,20241130.0,50205.0,GATEWAY,PAID,TX-QBQQ6YM1YB7M
7000009769,1000009769,20240430.0,34122.0,GATEWAY,PAID,TX-DEC9OKT8B485
7000009770,1000009770,20241024.0,27336.0,CARD,PAID,TX-920R8FPC4IRX
7000009771,1000009771,20250222.0,28967.4,CARD,PAID,TX-T2313NEW045E
7000009772,1000009772,20241208.0,17242.5,CARD,PAID,TX-8RRVA80PQB8Z
7000009773,1000009773,20240402.0,31510.5,CARD,PAID,TX-67OL6MPQ99MJ
7000009774,1000009774,20240821.0,12806.64,CASH,PAID,TX-FUUQYSMDVCK5
7000009775,1000009775,20250107.0,42282.0,CARD,PAID,TX-4CM4OM67VGL2
7000009776,1000009776,20240607.0,42882.0,CARD,PAID,TX-3RQHKA5L99QG
7000009777,1000009777,20240411.0,84488.25,CARD,PAID,TX-YJPDF8UG7SN6
7000009778,1000009778,,42582.0,CARD,PAID,TX-QF5YWW15YIUP
7000009779,1000009779,20240910.0,44460.0,CARD,PAID,TX-0ZZ3NXGC1Z3Y
7000009780,1000009780,20241119.0,51727.5,CARD,PAID,TX-Z3Z83L769YHY
7000009781,1000009781,20240223.0,138876.3,GATEWAY,PAID,TX-Q39FUS6DEQD0
7000009782,1000009782,20240627.0,55350.0,CARD,PAID,TX-OV2RCFKFB29U
7000009783,1000009783,20240807.0,56376.0,CARD,PAID,TX-K6A4MWIG3PSE
7000009784,1000009784,,29940.0,GATEWAY,FAILED,
7000009785,1000009785,,49368.0,TRANSFER,FAILED,
7000009786,1000009786,,17235.0,CARD,FAILED,
7000009787,1000009787,20240130.0,27588.0,GATEWAY,PAID,TX-GNYIGK7YURMK
7000009788,1000009788,20250204.0,30540.0,GATEWAY,PAID,TX-LU0ERD2I3IY2
7000009789,1000009789,,46899.6,CARD,PAID,TX-WF5X86WB9W0G
7000009790,1000009790,20240123.0,63273.0,CARD,PAID,TX-65JMDKT921E5
7000009791,1000009791,20240402.0,37800.0,CARD,PAID,TX-4AMVKMIT7KP2
7000009792,1000009792,,14520.0,CASH,FAILED,
7000009793,1000009793,,17508.3,GATEWAY,PAID,TX-TJ1G4YQ48WB1
7000009794,1000009794,20240212.0,73709.25,CARD,PAID,TX-XPFYIJPI5MX1
7000009795,1000009795,20240927.0,15129.6,CARD,PAID,TX-8TMBAIVI7CTG
7000009796,1000009796,20240909.0,27588.0,CASH,PAID,TX-LXLQPN88L006
7000009797,1000009797,20240918.0,47964.0,GATEWAY,PAID,TX-5CTJCUKG7N1V
7000009798,1000009798,20240605.0,34485.0,CARD,PAID,TX-AIXWRUJFEJUX
7000009799,1000009799,20240922.0,49005.0,CARD,PAID,TX-9BC3CBN5R5I1
7000009800,1000009800,20241023.0,34485.0,CASH,REFUNDED,TX-Y4YNUCLVLMMH
7000009801,1000009801,,31246.8,GATEWAY,PAID,TX-MHIPA22VAI7B
7000009802,1000009802,20240522.0,103455.0,CASH,PAID,TX-ZXXN6O3XLOB2
7000009803,1000009803,,43560.0,CARD,PENDING,
7000009804,1000009804,20240901.0,80586.0,CARD,PAID,TX-LZPL3B01RTVZ
7000009805,1000009805,20240612.0,74589.0,GATEWAY,PAID,TX-9EO741R94KQI
7000009806,1000009806,,41382.0,CARD,PAID,TX-Z2AYM5Q0OUZ0
7000009807,1000009807,20241113.0,39204.0,CASH,PAID,TX-MV5D09PDQRF2
7000009808,1000009808,20240310.0,38143.8,CARD,PAID,TX-6FVFGEEFS3PR
7000009809,1000009809,20240809.0,36300.0,CASH,PAID,TX-5I0CG43WXYLN
7000009810,1000009810,20240601.0,14694.0,CARD,PAID,TX-53NJ7GN8XFRE
7000009811,1000009811,20250201.0,13794.0,CASH,PAID,TX-F0F7SI7B1T5V
7000009812,1000009812,20240323.0,19965.0,CARD,PAID,TX-IN18RUM1DMU2
7000009813,1000009813,20240910.0,12414.6,CARD,REFUNDED,TX-J9KLECQQNPJC
7000009814,1000009814,20250109.0,77004.0,CARD,PAID,TX-VYPXRCK2X6BO
7000009815,1000009815,20240213.0,84942.0,CASH,PAID,TX-L7831WWPCG7L
7000009816,1000009816,20240627.0,15683.7,CARD,PAID,TX-ZX4316FC6OSU
7000009817,1000009817,20241009.0,26136.0,CASH,PAID,TX-48M83XX97WU3
7000009818,1000009818,20240926.0,40404.0,CARD,PAID,TX-M4YWY9CQZ8DK
7000009819,1000009819,,49005.0,CARD,PAID,TX-IRNSP12GIY7S
7000009820,1000009820,20240429.0,13794.0,CASH,PAID,TX-9XDR6TX20DMI
7000009821,1000009821,,53905.5,CARD,FAILED,
7000009822,1000009822,,61092.9,CASH,PENDING,
7000009823,1000009823,20240708.0,37500.0,GATEWAY,PAID,TX-G3EHBPO3YTJ5
7000009824,1000009824,20240720.0,46720.2,GATEWAY,PAID,TX-ZU3Z8FOFTXIB
7000009825,1000009825,20240615.0,67220.62,CARD,REFUNDED,TX-8WMPZSMH5LBM
7000009826,1000009826,20240528.0,12414.6,CARD,PAID,TX-9RH7AB4KNVP7
7000009827,1000009827,20241004.0,66975.6,CARD,PAID,TX-ECE9NJ944SL5
7000009828,1000009828,20240205.0,31382.16,GATEWAY,PAID,TX-GJWB5QKJ58W9
7000009829,1000009829,,17235.0,CARD,REFUNDED,TX-4GOEDNTMYW8M
7000009830,1000009830,,39204.0,CARD,PAID,TX-6M2XBJ82TBMV
7000009831,1000009831,20240106.0,68970.0,CASH,PAID,TX-HNHIDU0CSK8U
7000009832,1000009832,20240611.0,28459.2,CARD,PAID,TX-YF7487XUFUXM
7000009833,1000009833,20241101.0,18051.75,CARD,PAID,TX-VXU6TCBY1ZFT
7000009834,1000009834,20240201.0,105015.9,CASH,REFUNDED,TX-MDN801FAXP3O
7000009835,1000009835,,51727.5,CARD,PAID,TX-4CKGRUEO0IGM
7000009836,1000009836,20240515.0,34485.0,CASH,REFUNDED,TX-QNDZY56HQOPD
7000009837,1000009837,20240911.0,35574.0,GATEWAY,PAID,TX-2VRKIO32UDO4
7000009838,1000009838,,30855.0,CARD,PAID,TX-5CUBQO00IW32
7000009839,1000009839,20240427.0,73725.3,CARD,PAID,TX-20CC4MS9C47P
7000009840,1000009840,,27588.0,CARD,FAILED,
7000009841,1000009841,20250203.0,13968.0,CARD,PAID,TX-1YL2NI9EXN3V
7000009842,1000009842,20240211.0,19565.7,TRANSFER,PAID,TX-6XBBV4UI71BL
7000009843,1000009843,20241008.0,96862.68,GATEWAY,PAID,TX-DM15H88VVD3T
7000009844,1000009844,,71476.8,CARD,PAID,TX-O2FSVLGUTFFX
7000009845,1000009845,,59078.25,CASH,FAILED,
7000009846,1000009846,20241105.0,17508.3,GATEWAY,PAID,TX-ASNBXIGU9L0D
7000009847,1000009847,20240815.0,29940.0,GATEWAY,PAID,TX-C6RPJDRJYHE0
7000009848,1000009848,20240525.0,20465.7,CARD,PAID,TX-RGS93SBIPZVM
7000009849,1000009849,20240920.0,26136.0,CASH,PAID,TX-CO079F4W4B9H
7000009850,1000009850,,59532.0,CASH,PENDING,
7000009851,1000009851,,95832.0,CASH,PAID,TX-VFPCLFNN4208
7000009852,1000009852,20240616.0,64120.08,GATEWAY,PAID,TX-AOGNILLWIL63
7000009853,1000009853,20240422.0,19965.0,GATEWAY,PAID,TX-DQP427T5U0C3
7000009854,1000009854,20240104.0,25729.2,CARD,PAID,TX-A9JY10WL6OXP
7000009855,1000009855,20241208.0,28788.0,CARD,PAID,TX-RUQCS8FLH7UX
7000009856,1000009856,20241120.0,31392.0,GATEWAY,PAID,TX-D3MJZNGIF2PK
7000009857,1000009857,,78045.0,CASH,PAID,TX-4G3OBW0Z7PME
7000009858,1000009858,,85842.0,CARD,PAID,TX-UW3XFB1QOX96
7000009859,1000009859,,41382.0,CARD,PAID,TX-YQXMFQ3NKLLK
7000009860,1000009860,20250104.0,91657.5,GATEWAY,PAID,TX-4NJ289O6KX2H
7000009861,1000009861,,91693.8,CASH,PAID,TX-3OKONTPO48JN
7000009862,1000009862,,87405.24,CARD,PAID,TX-NXAXD7K2YO2U
7000009863,1000009863,20241125.0,53361.0,CARD,PAID,TX-EUIQHGEK8P2W
7000009864,1000009864,20240205.0,35322.0,GATEWAY,PAID,TX-GG05NOQ1699F
7000009865,1000009865,20240715.0,35574.0,CASH,PAID,TX-W41ZVQ558JWQ
7000009866,1000009866,20240508.0,26136.0,CASH,REFUNDED,TX-V1QS7JSG2EWJ
7000009867,1000009867,,60432.0,CARD,PAID,TX-UR5LA7AWATMJ
7000009868,1000009868,20240601.0,35283.6,CARD,REFUNDED,TX-3A2NC1UBQ7B4
7000009869,1000009869,20241113.0,55350.0,GATEWAY,PAID,TX-Y3GWFK41R049
7000009870,1000009870,,12414.6,CASH,FAILED,
7000009871,1000009871,,72919.2,CARD,PAID,TX-J8D5W1IIR3QO
7000009872,1000009872,,13068.0,GATEWAY,PAID,TX-GXM37Q0VUEG9
7000009873,1000009873,20240501.0,27636.0,GATEWAY,REFUNDED,TX-5UAQ2WYCL02N
7000009874,1000009874,,35685.0,GATEWAY,PAID,TX-HD1EJU2F01GW
7000009875,1000009875,20240914.0,44324.4,CARD,PAID,TX-7TF1YPGJ8QZM
7000009876,1000009876,,71148.0,CARD,PAID,TX-SF1JX9GLWB5J
7000009877,1000009877,20240715.0,32055.0,GATEWAY,PAID,TX-QTCQXIRA2FDL
7000009878,1000009878,,35385.0,GATEWAY,PAID,TX-1OM811A0LCHC
7000009879,1000009879,20240611.0,43588.8,CARD,PAID,TX-37R8LVYGLAMK
7000009880,1000009880,20240312.0,64033.2,CASH,PAID,TX-4JRTZFWJJH3S
7000009881,1000009881,,33570.0,GATEWAY,FAILED,
7000009882,1000009882,,15246.0,CASH,PAID,TX-577OY5WTUEGF
7000009883,1000009883,20240617.0,67681.35,CASH,PAID,TX-Z9H4HE5XJ8UF
7000009884,1000009884,,17151.75,CASH,PAID,TX-H0Q6E85BUGVC
7000009885,1000009885,20240317.0,53361.0,CASH,PAID,TX-FHPK9V0R1SFH
7000009886,1000009886,,44104.5,GATEWAY,PAID,TX-9KHYQJPC0K0T
7000009887,1000009887,20240423.0,30603.0,CARD,PAID,TX-J1D6VVKJ9UJ8
7000009888,1000009888,,17242.5,GATEWAY,PENDING,
7000009889,1000009889,,28788.0,CARD,PAID,TX-BBQGTJ066UJS
7000009890,1000009890,20241205.0,36774.0,CARD,PAID,TX-XJMLGAJTWJ84
7000009891,1000009891,20250212.0,49261.2,CARD,PAID,TX-FHUGVIRFC327
7000009892,1000009892,20241026.0,48024.9,CARD,PAID,TX-EYCUI0T196IL
7000009893,1000009893,20241008.0,64555.92,CARD,PAID,TX-BF66CYJKA6WZ
7000009894,1000009894,20240122.0,49005.0,CARD,PAID,TX-AXZYZFXR00BI
7000009895,1000009895,20240828.0,32016.6,CARD,PAID,TX-T6TNLY2YHZTP
7000009896,1000009896,20250202.0,102184.5,TRANSFER,PAID,TX-60WLM6BXFXX3
7000009897,1000009897,20240125.0,13968.0,CARD,PAID,TX-ZQHDJE46PSHQ
7000009898,1000009898,,41382.0,CARD,FAILED,
7000009899,1000009899,,28459.2,TRANSFER,PAID,TX-GCO223LPV90K
7000009900,1000009900,,67846.8,CARD,PAID,TX-JLUFNG4SK2RI
7000009901,1000009901,,39204.0,TRANSFER,PAID,TX-H75VMP21M4WY
7000009902,1000009902,20250217.0,17787.0,GATEWAY,PAID,TX-6A2UESUVRO13
7000009903,1000009903,20240608.0,12806.64,CASH,PAID,TX-RYQHTI1FEPPS
7000009904,1000009904,,84288.6,TRANSFER,REFUNDED,TX-WOVAJ1KI8QLV
7000009905,1000009905,20240116.0,34485.0,CASH,PAID,TX-KZV9PRJDRHQ8
7000009906,1000009906,,18966.75,CARD,PAID,TX-A34MMWHKWJYD
7000009907,1000009907,20240120.0,17787.0,CASH,PAID,TX-WF1E4XWTS7C0
7000009908,1000009908,,13794.0,TRANSFER,PAID,TX-HUVN2VLU5ZXF
7000009909,1000009909,20240921.0,55813.88,GATEWAY,PAID,TX-O1NZRL6E3CNB
7000009910,1000009910,20241029.0,24829.2,CARD,PAID,TX-2LFSUSYKNVA7
7000009911,1000009911,20241221.0,32670.0,CASH,PAID,TX-K5G9PAN511C5
7000009912,1000009912,20240529.0,78408.0,CASH,PAID,TX-O0676EKZFOBK
7000009913,1000009913,20241110.0,43560.0,CARD,REFUNDED,TX-156Z4ZOIFC7E
7000009914,1000009914,20240810.0,55513.88,CARD,PAID,TX-1AUYCSRH0WKJ
7000009915,1000009915,20240904.0,55176.0,TRANSFER,PAID,TX-DHJKUH6YX4KM
7000009916,1000009916,,46766.1,GATEWAY,PAID,TX-3XQ5HJ1FHWFL
7000009917,1000009917,20240201.0,36300.0,CARD,PAID,TX-E4AZJ7P98DCK
7000009918,1000009918,,28459.2,CASH,PENDING,
7000009919,1000009919,,32670.0,CARD,PAID,TX-RSP0LC9KHGZU
7000009920,1000009920,20240409.0,33214.5,CASH,PAID,TX-TV6CTOJJORWV
7000009921,1000009921,20250118.0,35574.0,CASH,PAID,TX-L8IUWAK815VH
7000009922,1000009922,,42882.0,CARD,FAILED,
7000009923,1000009923,,18150.0,GATEWAY,PAID,TX-7W8VHKSE0IMQ
7000009924,1000009924,,54450.0,TRANSFER,PAID,TX-KUQKLXT6JUHJ
7000009925,1000009925,20240130.0,92857.5,GATEWAY,PAID,TX-KISL7WH4XX2K
7000009926,1000009926,20241223.0,85940.25,GATEWAY,PAID,TX-V190XN6T350Q
7000009927,1000009927,20240506.0,28749.6,CASH,PAID,TX-5U43A669AHZ4
7000009928,1000009928,20250113.0,37352.7,CARD,PAID,TX-Z94V3WLI4UEX
